timestamp_s,elapsed_s,lc_raw,lc_mv,enc_deg,enc_rev,enc_rpm
1778139762.2980,1.8132,-699,-0.0033,0.0,0.000,0
1778139762.3070,1.8222,-1427,-0.0066,0.0,0.000,0
1778139762.3187,1.8339,-72,-0.0003,0.0,0.000,0
1778139762.3272,1.8424,-1353,-0.0063,0.0,0.000,0
1778139762.3356,1.8508,-737,-0.0034,0.0,0.000,0
1778139762.3475,1.8626,-739,-0.0034,0.0,0.000,0
1778139762.3561,1.8713,-1604,-0.0075,0.0,0.000,0
1778139762.3678,1.8830,-138,-0.0006,0.0,0.000,0
1778139762.3767,1.8919,-1528,-0.0071,0.0,0.000,0
1778139762.3882,1.9034,-826,-0.0038,0.0,0.000,0
1778139762.3970,1.9121,-311,-0.0014,0.0,0.000,0
1778139762.4087,1.9239,-1559,-0.0073,0.0,0.000,0
1778139762.4174,1.9325,-46,-0.0002,0.0,0.000,0
1778139762.4292,1.9444,-1079,-0.0050,0.0,0.000,0
1778139762.4380,1.9532,-1144,-0.0053,0.0,0.000,0
1778139762.4497,1.9649,-231,-0.0011,0.0,0.000,0
1778139762.4580,1.9732,-1517,-0.0071,0.0,0.000,0
1778139762.4666,1.9818,-184,-0.0009,0.0,0.000,0
1778139762.4788,1.9939,-1147,-0.0053,0.0,0.000,0
1778139762.4872,2.0024,-932,-0.0043,0.0,0.000,0
1778139762.4989,2.0141,-351,-0.0016,0.0,0.000,0
1778139762.5077,2.0229,-1542,-0.0072,0.0,0.000,0
1778139762.5159,2.0310,-108,-0.0005,0.0,0.000,0
1778139762.5278,2.0430,-1294,-0.0060,0.0,0.000,0
1778139762.5362,2.0513,-762,-0.0035,0.0,0.000,0
1778139762.5483,2.0635,-296,-0.0014,0.0,0.000,0
1778139762.5569,2.0721,-1619,-0.0075,0.0,0.000,0
1778139762.5688,2.0840,-147,-0.0007,0.0,0.000,0
1778139762.5771,2.0923,-1338,-0.0062,0.0,0.000,0
1778139762.5888,2.1040,-685,-0.0032,0.0,0.000,0
1778139762.5976,2.1128,-415,-0.0019,0.0,0.000,0
1778139762.6095,2.1247,-1594,-0.0074,0.0,0.000,0
1778139762.6182,2.1334,-315,-0.0015,0.0,0.000,0
1778139762.6266,2.1418,-1304,-0.0061,0.0,0.000,0
1778139762.6382,2.1534,-609,-0.0028,0.0,0.000,0
1778139762.6471,2.1623,-334,-0.0016,0.0,0.000,0
1778139762.6589,2.1741,-1539,-0.0072,0.0,0.000,0
1778139762.6671,2.1823,-206,-0.0010,0.0,0.000,0
1778139762.6792,2.1944,-1261,-0.0059,0.0,0.000,0
1778139762.6879,2.2030,-958,-0.0045,0.0,0.000,0
1778139762.6997,2.2149,-127,-0.0006,0.0,0.000,0
1778139762.7082,2.2234,-1563,-0.0073,0.0,0.000,0
1778139762.7200,2.2352,-286,-0.0013,0.0,0.000,0
1778139762.7288,2.2440,-934,-0.0043,0.0,0.000,0
1778139762.7407,2.2559,-1463,-0.0068,0.0,0.000,0
1778139762.7487,2.2639,-323,-0.0015,0.0,0.000,0
1778139762.7576,2.2727,-1589,-0.0074,0.0,0.000,0
1778139762.7693,2.2845,-259,-0.0012,0.0,0.000,0
1778139762.7782,2.2933,-976,-0.0045,0.0,0.000,0
1778139762.7899,2.3051,-1498,-0.0070,0.0,0.000,0
1778139762.7984,2.3136,-185,-0.0009,0.0,0.000,0
1778139762.8068,2.3220,-1625,-0.0076,0.0,0.000,0
1778139762.8187,2.3339,-230,-0.0011,0.0,0.000,0
1778139762.8305,2.3457,-993,-0.0046,0.0,0.000,0
1778139762.8388,2.3540,-914,-0.0043,0.0,0.000,0
1778139762.8478,2.3629,-176,-0.0008,0.0,0.000,0
1778139762.8597,2.3749,-1586,-0.0074,0.0,0.000,0
1778139762.8681,2.3833,-335,-0.0016,0.0,0.000,0
1778139762.8762,2.3914,-1148,-0.0053,0.0,0.000,0
1778139762.8885,2.4037,-1037,-0.0048,0.0,0.000,0
1778139762.9002,2.4154,-148,-0.0007,0.0,0.000,0
1778139762.9091,2.4242,-1653,-0.0077,0.0,0.000,0
1778139762.9174,2.4325,-216,-0.0010,0.0,0.000,0
1778139762.9290,2.4442,-1177,-0.0055,0.0,0.000,0
1778139762.9378,2.4529,-1016,-0.0047,0.0,0.000,0
1778139762.9496,2.4648,-188,-0.0009,0.0,0.000,0
1778139762.9581,2.4732,-1574,-0.0073,0.0,0.000,0
1778139762.9698,2.4850,-124,-0.0006,0.0,0.000,0
1778139762.9787,2.4938,-949,-0.0044,0.0,0.000,0
1778139762.9905,2.5057,-1269,-0.0059,0.0,0.000,0
1778139762.9992,2.5144,-21,-0.0001,0.0,0.000,0
1778139763.0108,2.5260,-1596,-0.0074,0.0,0.000,0
1778139763.0195,2.5346,-489,-0.0023,0.0,0.000,0
1778139763.0313,2.5465,-726,-0.0034,0.0,0.000,0
1778139763.0399,2.5550,-1398,-0.0065,0.0,0.000,0
1778139763.0484,2.5636,-183,-0.0009,0.0,0.000,0
1778139763.0602,2.5754,-1617,-0.0075,0.0,0.000,0
1778139763.0686,2.5838,-457,-0.0021,0.0,0.000,0
1778139763.0808,2.5960,-735,-0.0034,0.0,0.000,0
1778139763.0893,2.6044,-1347,-0.0063,0.0,0.000,0
1778139763.0976,2.6128,-197,-0.0009,0.0,0.000,0
1778139763.1094,2.6246,-1657,-0.0077,0.0,0.000,0
1778139763.1181,2.6333,-586,-0.0027,0.0,0.000,0
1778139763.1301,2.6453,-755,-0.0035,0.0,0.000,0
1778139763.1387,2.6539,-1437,-0.0067,0.0,0.000,0
1778139763.1504,2.6655,-194,-0.0009,0.0,0.000,0
1778139763.1590,2.6742,-1606,-0.0075,0.0,0.000,0
1778139763.1707,2.6859,-475,-0.0022,0.0,0.000,0
1778139763.1793,2.6945,-980,-0.0046,0.0,0.000,0
1778139763.1911,2.7063,-1339,-0.0062,0.0,0.000,0
1778139763.1999,2.7151,-182,-0.0008,0.0,0.000,0
1778139763.2117,2.7269,-1385,-0.0064,0.0,0.000,0
1778139763.2199,2.7350,-156,-0.0007,0.0,0.000,0
1778139763.2287,2.7438,-886,-0.0041,0.0,0.000,0
1778139763.2405,2.7557,-1471,-0.0068,0.0,0.000,0
1778139763.2492,2.7644,-94,-0.0004,0.0,0.000,0
1778139763.2609,2.7761,-1510,-0.0070,0.0,0.000,0
1778139763.2691,2.7843,-568,-0.0026,0.0,0.000,0
1778139763.2811,2.7963,-796,-0.0037,0.0,0.000,0
1778139763.2902,2.8054,-1564,-0.0073,0.0,0.000,0
1778139763.3017,2.8169,-45,-0.0002,0.0,0.000,0
1778139763.3101,2.8253,-1495,-0.0070,0.0,0.000,0
1778139763.3221,2.8373,-753,-0.0035,0.0,0.000,0
1778139763.3306,2.8458,-771,-0.0036,0.0,0.000,0
1778139763.3393,2.8545,-1519,-0.0071,0.0,0.000,0
1778139763.3508,2.8660,14,0.0001,0.0,0.000,0
1778139763.3598,2.8750,-1647,-0.0077,0.0,0.000,0
1778139763.3715,2.8867,-736,-0.0034,0.0,0.000,0
1778139763.3803,2.8955,-340,-0.0016,0.0,0.000,0
1778139763.3881,2.9032,-1366,-0.0064,0.0,0.000,0
1778139763.4004,2.9155,-149,-0.0007,0.0,0.000,0
1778139763.4087,2.9239,-1517,-0.0071,0.0,0.000,0
1778139763.4209,2.9360,-655,-0.0031,0.0,0.000,0
1778139763.4294,2.9446,-827,-0.0039,0.0,0.000,0
1778139763.4411,2.9563,-1520,-0.0071,0.0,0.000,0
1778139763.4496,2.9648,-135,-0.0006,0.0,0.000,0
1778139763.4614,2.9765,-1514,-0.0071,0.0,0.000,0
1778139763.4702,2.9854,-656,-0.0031,0.0,0.000,0
1778139763.4785,2.9937,-705,-0.0033,0.0,0.000,0
1778139763.4907,3.0059,-1465,-0.0068,0.0,0.000,0
1778139763.5023,3.0174,-173,-0.0008,0.0,0.000,0
1778139763.5108,3.0260,-1499,-0.0070,0.0,0.000,0
1778139763.5193,3.0345,-490,-0.0023,0.0,0.000,0
1778139763.5311,3.0463,-719,-0.0033,0.0,0.000,0
1778139763.5398,3.0549,-1492,-0.0069,0.0,0.000,0
1778139763.5515,3.0667,-148,-0.0007,0.0,0.000,0
1778139763.5600,3.0752,-1441,-0.0067,0.0,0.000,0
1778139763.5721,3.0873,-668,-0.0031,0.0,0.000,0
1778139763.5808,3.0960,-374,-0.0017,0.0,0.000,0
1778139763.5926,3.1078,-1572,-0.0073,0.0,0.000,0
1778139763.6011,3.1163,-110,-0.0005,0.0,0.000,0
1778139763.6094,3.1245,-1227,-0.0057,0.0,0.000,0
1778139763.6214,3.1365,-763,-0.0036,0.0,0.000,0
1778139763.6302,3.1454,-332,-0.0015,0.0,0.000,0
1778139763.6420,3.1572,-1600,-0.0075,0.0,0.000,0
1778139763.6504,3.1656,-56,-0.0003,0.0,0.000,0
1778139763.6622,3.1774,-1306,-0.0061,0.0,0.000,0
1778139763.6711,3.1862,-917,-0.0043,0.0,0.000,0
1778139763.6825,3.1977,-307,-0.0014,0.0,0.000,0
1778139763.6912,3.2063,-1478,-0.0069,0.0,0.000,0
1778139763.6997,3.2149,-45,-0.0002,0.0,0.000,0
1778139763.7116,3.2268,-1309,-0.0061,0.0,0.000,0
1778139763.7202,3.2353,-959,-0.0045,0.0,0.000,0
1778139763.7320,3.2472,-352,-0.0016,0.0,0.000,0
1778139763.7406,3.2558,-1325,-0.0062,0.0,0.000,0
1778139763.7521,3.2673,-55,-0.0003,0.0,0.000,0
1778139763.7610,3.2762,-1291,-0.0060,0.0,0.000,0
1778139763.7728,3.2879,-856,-0.0040,0.0,0.000,0
1778139763.7816,3.2967,-77,-0.0004,0.0,0.000,0
1778139763.7935,3.3086,-1504,-0.0070,0.0,0.000,0
1778139763.8021,3.3173,-558,-0.0026,0.0,0.000,0
1778139763.8140,3.3291,-888,-0.0041,0.0,0.000,0
1778139763.8233,3.3385,-1497,-0.0070,0.0,0.000,0
1778139763.8345,3.3497,-49,-0.0002,0.0,0.000,0
1778139763.8431,3.3583,-1276,-0.0059,0.0,0.000,0
1778139763.8547,3.3699,-746,-0.0035,0.0,0.000,0
1778139763.8633,3.3785,-836,-0.0039,0.0,0.000,0
1778139763.8752,3.3904,-1364,-0.0064,0.0,0.000,0
1778139763.8839,3.3991,-142,-0.0007,0.0,0.000,0
1778139763.8957,3.4109,-1324,-0.0062,0.0,0.000,0
1778139763.9042,3.4193,-750,-0.0035,0.0,0.000,0
1778139763.9127,3.4279,-754,-0.0035,0.0,0.000,0
1778139763.9246,3.4397,-1501,-0.0070,0.0,0.000,0
1778139763.9331,3.4483,-68,-0.0003,0.0,0.000,0
1778139763.9448,3.4600,-1611,-0.0075,0.0,0.000,0
1778139763.9536,3.4688,-700,-0.0033,0.0,0.000,0
1778139763.9653,3.4805,-378,-0.0018,0.0,0.000,0
1778139763.9739,3.4891,-1588,-0.0074,0.0,0.000,0
1778139763.9823,3.4975,-15,-0.0001,0.0,0.000,0
1778139763.9945,3.5096,-1320,-0.0061,0.0,0.000,0
1778139764.0062,3.5214,-918,-0.0043,0.0,0.000,0
1778139764.0150,3.5302,-270,-0.0013,0.0,0.000,0
1778139764.0233,3.5385,-1618,-0.0075,0.0,0.000,0
1778139764.0350,3.5502,-121,-0.0006,0.0,0.000,0
1778139764.0438,3.5590,-1196,-0.0056,0.0,0.000,0
1778139764.0556,3.5708,-933,-0.0043,0.0,0.000,0
1778139764.0643,3.5795,-100,-0.0005,0.0,0.000,0
1778139764.0760,3.5911,-1486,-0.0069,0.0,0.000,0
1778139764.0843,3.5995,-7,-0.0000,0.0,0.000,0
1778139764.0930,3.6082,-1369,-0.0064,0.0,0.000,0
1778139764.1050,3.6201,-864,-0.0040,0.0,0.000,0
1778139764.1135,3.6286,-330,-0.0015,0.0,0.000,0
1778139764.1253,3.6405,-1601,-0.0075,0.0,0.000,0
1778139764.1339,3.6490,-276,-0.0013,0.0,0.000,0
1778139764.1456,3.6608,-1330,-0.0062,0.0,0.000,0
1778139764.1544,3.6695,-933,-0.0043,0.0,0.000,0
1778139764.1661,3.6812,-144,-0.0007,0.0,0.000,0
1778139764.1749,3.6901,-1651,-0.0077,0.0,0.000,0
1778139764.1867,3.7019,-441,-0.0021,0.0,0.000,0
1778139764.1955,3.7106,-844,-0.0039,0.0,0.000,0
1778139764.2035,3.7187,-960,-0.0045,0.0,0.000,0
1778139764.2155,3.7307,-150,-0.0007,0.0,0.000,0
1778139764.2273,3.7425,-1599,-0.0074,0.0,0.000,0
1778139764.2361,3.7513,-385,-0.0018,0.0,0.000,0
1778139764.2446,3.7598,-981,-0.0046,0.0,0.000,0
1778139764.2564,3.7716,-1366,-0.0064,0.0,0.000,0
1778139764.2649,3.7801,-253,-0.0012,0.0,0.000,0
1778139764.2766,3.7918,-1738,-0.0081,0.0,0.000,0
1778139764.2852,3.8003,-130,-0.0006,0.0,0.000,0
1778139764.2970,3.8121,-987,-0.0046,0.0,0.000,0
1778139764.3056,3.8208,-1363,-0.0063,0.0,0.000,0
1778139764.3142,3.8294,-206,-0.0010,0.0,0.000,0
1778139764.3258,3.8410,-1473,-0.0069,0.0,0.000,0
1778139764.3346,3.8497,-191,-0.0009,0.0,0.000,0
1778139764.3463,3.8615,-956,-0.0045,0.0,0.000,0
1778139764.3552,3.8704,-1293,-0.0060,0.0,0.000,0
1778139764.3669,3.8821,-200,-0.0009,0.0,0.000,0
1778139764.3753,3.8905,-1474,-0.0069,0.0,0.000,0
1778139764.3837,3.8989,-251,-0.0012,0.0,0.000,0
1778139764.3958,3.9110,-937,-0.0044,0.0,0.000,0
1778139764.4076,3.9228,-1338,-0.0062,0.0,0.000,0
1778139764.4160,3.9312,-170,-0.0008,0.0,0.000,0
1778139764.4245,3.9397,-1637,-0.0076,0.0,0.000,0
1778139764.4363,3.9515,-173,-0.0008,0.0,0.000,0
1778139764.4452,3.9604,-1051,-0.0049,0.0,0.000,0
1778139764.4534,3.9686,-930,-0.0043,0.0,0.000,0
1778139764.4654,3.9806,-250,-0.0012,0.0,0.000,0
1778139764.4772,3.9924,-1719,-0.0080,0.0,0.000,0
1778139764.4860,4.0011,-514,-0.0024,0.0,0.000,0
1778139764.4944,4.0096,-1027,-0.0048,0.0,0.000,0
1778139764.5063,4.0215,-1477,-0.0069,0.0,0.000,0
1778139764.5148,4.0300,-176,-0.0008,0.0,0.000,0
1778139764.5269,4.0421,-1569,-0.0073,0.0,0.000,0
1778139764.5386,4.0538,-731,-0.0034,0.0,0.000,0
1778139764.5472,4.0623,-814,-0.0038,0.0,0.000,0
1778139764.5557,4.0709,-1393,-0.0065,0.0,0.000,0
1778139764.5675,4.0826,-241,-0.0011,0.0,0.000,0
1778139764.5763,4.0915,-1561,-0.0073,0.0,0.000,0
1778139764.5844,4.0996,-397,-0.0018,0.0,0.000,0
1778139764.5965,4.1117,-785,-0.0037,0.0,0.000,0
1778139764.6050,4.1201,-1393,-0.0065,0.0,0.000,0
1778139764.6169,4.1321,-297,-0.0014,0.0,0.000,0
1778139764.6252,4.1404,-1641,-0.0076,0.0,0.000,0
1778139764.6373,4.1524,-413,-0.0019,0.0,0.000,0
1778139764.6461,4.1613,-921,-0.0043,0.0,0.000,0
1778139764.6577,4.1729,-1541,-0.0072,0.0,0.000,0
1778139764.6661,4.1813,-190,-0.0009,0.0,0.000,0
1778139764.6780,4.1932,-1506,-0.0070,0.0,0.000,0
1778139764.6864,4.2016,-734,-0.0034,0.0,0.000,0
1778139764.6986,4.2138,-463,-0.0022,0.0,0.000,0
1778139764.7074,4.2226,-1478,-0.0069,0.0,0.000,0
1778139764.7188,4.2340,-36,-0.0002,0.0,0.000,0
1778139764.7274,4.2426,-1515,-0.0071,0.0,0.000,0
1778139764.7360,4.2511,-570,-0.0027,0.0,0.000,0
1778139764.7480,4.2632,-457,-0.0021,0.0,0.000,0
1778139764.7565,4.2717,-1431,-0.0067,0.0,0.000,0
1778139764.7683,4.2834,-141,-0.0007,0.0,0.000,0
1778139764.7768,4.2920,-1283,-0.0060,0.0,0.000,0
1778139764.7887,4.3038,-713,-0.0033,0.0,0.000,0
1778139764.7970,4.3122,-854,-0.0040,0.0,0.000,0
1778139764.8058,4.3210,-1510,-0.0070,0.0,0.000,0
1778139764.8176,4.3328,-123,-0.0006,0.0,0.000,0
1778139764.8263,4.3415,-1336,-0.0062,0.0,0.000,0
1778139764.8379,4.3531,-667,-0.0031,0.0,0.000,0
1778139764.8464,4.3616,-945,-0.0044,0.0,0.000,0
1778139764.8583,4.3735,-1518,-0.0071,0.0,0.000,0
1778139764.8670,4.3822,-129,-0.0006,0.0,0.000,0
1778139764.8788,4.3940,-1309,-0.0061,0.0,0.000,0
1778139764.8873,4.4025,-692,-0.0032,0.0,0.000,0
1778139764.8959,4.4110,-869,-0.0040,0.0,0.000,0
1778139764.9076,4.4228,-1404,-0.0065,0.0,0.000,0
1778139764.9163,4.4315,-52,-0.0002,0.0,0.000,0
1778139764.9280,4.4431,-1608,-0.0075,0.0,0.000,0
1778139764.9367,4.4518,-657,-0.0031,0.0,0.000,0
1778139764.9484,4.4636,-356,-0.0017,0.0,0.000,0
1778139764.9568,4.4720,-1582,-0.0074,0.0,0.000,0
1778139764.9655,4.4807,-243,-0.0011,0.0,0.000,0
1778139764.9772,4.4923,-1567,-0.0073,0.0,0.000,0
1778139764.9859,4.5011,-702,-0.0033,0.0,0.000,0
1778139764.9979,4.5130,-433,-0.0020,0.0,0.000,0
1778139765.0063,4.5215,-1579,-0.0074,0.0,0.000,0
1778139765.0181,4.5333,-96,-0.0004,0.0,0.000,0
1778139765.0269,4.5421,-1309,-0.0061,0.0,0.000,0
1778139765.0387,4.5539,-776,-0.0036,0.0,0.000,0
1778139765.0474,4.5626,-298,-0.0014,0.0,0.000,0
1778139765.0591,4.5743,-1532,-0.0071,0.0,0.000,0
1778139765.0678,4.5830,-179,-0.0008,0.0,0.000,0
1778139765.0793,4.5945,-1308,-0.0061,0.0,0.000,0
1778139765.0879,4.6031,-815,-0.0038,0.0,0.000,0
1778139765.0966,4.6117,-465,-0.0022,0.0,0.000,0
1778139765.1085,4.6237,-1444,-0.0067,0.0,0.000,0
1778139765.1170,4.6322,-107,-0.0005,0.0,0.000,0
1778139765.1291,4.6442,-1115,-0.0052,0.0,0.000,0
1778139765.1372,4.6524,-578,-0.0027,0.0,0.000,0
1778139765.1490,4.6641,-458,-0.0021,0.0,0.000,0
1778139765.1578,4.6730,-1418,-0.0066,0.0,0.000,0
1778139765.1695,4.6847,-144,-0.0007,0.0,0.000,0
1778139765.1784,4.6936,-1123,-0.0052,0.0,0.000,0
1778139765.1866,4.7017,-793,-0.0037,0.0,0.000,0
1778139765.1986,4.7138,-268,-0.0012,0.0,0.000,0
1778139765.2105,4.7256,-1676,-0.0078,0.0,0.000,0
1778139765.2192,4.7344,-355,-0.0017,0.0,0.000,0
1778139765.2277,4.7429,-1078,-0.0050,0.0,0.000,0
1778139765.2396,4.7548,-1280,-0.0060,0.0,0.000,0
1778139765.2480,4.7632,-273,-0.0013,0.0,0.000,0
1778139765.2599,4.7751,-1617,-0.0075,0.0,0.000,0
1778139765.2683,4.7835,-142,-0.0007,0.0,0.000,0
1778139765.2802,4.7953,-1172,-0.0055,0.0,0.000,0
1778139765.2888,4.8039,-1300,-0.0061,0.0,0.000,0
1778139765.3007,4.8159,-251,-0.0012,0.0,0.000,0
1778139765.3090,4.8242,-1427,-0.0066,0.0,0.000,0
1778139765.3177,4.8329,-319,-0.0015,0.0,0.000,0
1778139765.3295,4.8447,-1104,-0.0051,0.0,0.000,0
1778139765.3382,4.8534,-1347,-0.0063,0.0,0.000,0
1778139765.3498,4.8650,-251,-0.0012,0.0,0.000,0
1778139765.3587,4.8739,-1643,-0.0077,0.0,0.000,0
1778139765.3668,4.8820,-231,-0.0011,0.0,0.000,0
1778139765.3790,4.8942,-1044,-0.0049,0.0,0.000,0
1778139765.3907,4.9059,-1281,-0.0060,0.0,0.000,0
1778139765.3992,4.9143,-245,-0.0011,0.0,0.000,0
1778139765.4076,4.9228,-1655,-0.0077,0.0,0.000,0
1778139765.4197,4.9349,-280,-0.0013,0.0,0.000,0
1778139765.4284,4.9436,-1164,-0.0054,0.0,0.000,0
1778139765.4365,4.9516,-795,-0.0037,0.0,0.000,0
1778139765.4486,4.9637,-218,-0.0010,0.0,0.000,0
1778139765.4603,4.9755,-1611,-0.0075,0.0,0.000,0
1778139765.4691,4.9843,-375,-0.0017,0.0,0.000,0
1778139765.4775,4.9927,-1288,-0.0060,0.0,0.000,0
1778139765.4891,5.0043,-816,-0.0038,0.0,0.000,0
1778139765.4979,5.0131,-147,-0.0007,0.0,0.000,0
1778139765.5098,5.0250,-1663,-0.0077,0.0,0.000,0
1778139765.5184,5.0336,-434,-0.0020,0.0,0.000,0
1778139765.5303,5.0455,-948,-0.0044,0.0,0.000,0
1778139765.5388,5.0540,-1253,-0.0058,0.0,0.000,0
1778139765.5506,5.0658,-240,-0.0011,0.0,0.000,0
1778139765.5595,5.0746,-1553,-0.0072,0.0,0.000,0
1778139765.5709,5.0861,-363,-0.0017,0.0,0.000,0
1778139765.5797,5.0949,-945,-0.0044,0.0,0.000,0
1778139765.5916,5.1068,-1580,-0.0074,0.0,0.000,0
1778139765.6000,5.1151,-266,-0.0012,0.0,0.000,0
1778139765.6083,5.1235,-1592,-0.0074,0.0,0.000,0
1778139765.6202,5.1354,-482,-0.0022,0.0,0.000,0
1778139765.6292,5.1443,-954,-0.0044,0.0,0.000,0
1778139765.6408,5.1560,-1480,-0.0069,0.0,0.000,0
1778139765.6494,5.1645,-227,-0.0011,0.0,0.000,0
1778139765.6578,5.1730,-1613,-0.0075,0.0,0.000,0
1778139765.6695,5.1847,-333,-0.0016,0.0,0.000,0
1778139765.6782,5.1934,-930,-0.0043,0.0,0.000,0
1778139765.6908,5.2060,-1448,-0.0067,0.0,0.000,0
1778139765.7019,5.2171,-43,-0.0002,0.0,0.000,0
1778139765.7105,5.2257,-1321,-0.0062,0.0,0.000,0
1778139765.7225,5.2377,-835,-0.0039,0.0,0.000,0
1778139765.7314,5.2466,-194,-0.0009,0.0,0.000,0
1778139765.7432,5.2584,-1576,-0.0073,0.0,0.000,0
1778139765.7519,5.2671,-389,-0.0018,0.0,0.000,0
1778139765.7637,5.2789,-786,-0.0037,0.0,0.000,0
1778139765.7723,5.2874,-1230,-0.0057,0.0,0.000,0
1778139765.7807,5.2959,-391,-0.0018,0.0,0.000,0
1778139765.7926,5.3078,-1602,-0.0075,0.0,0.000,0
1778139765.8010,5.3162,-337,-0.0016,0.0,0.000,0
1778139765.8132,5.3284,-869,-0.0040,0.0,0.000,0
1778139765.8216,5.3367,-1268,-0.0059,0.0,0.000,0
1778139765.8331,5.3483,-327,-0.0015,0.0,0.000,0
1778139765.8420,5.3572,-1677,-0.0078,0.0,0.000,0
1778139765.8537,5.3689,-343,-0.0016,0.0,0.000,0
1778139765.8622,5.3774,-1213,-0.0056,0.0,0.000,0
1778139765.8741,5.3893,-1296,-0.0060,0.0,0.000,0
1778139765.8828,5.3980,-320,-0.0015,0.0,0.000,0
1778139765.8913,5.4065,-1613,-0.0075,0.0,0.000,0
1778139765.9031,5.4183,-366,-0.0017,0.0,0.000,0
1778139765.9118,5.4270,-932,-0.0043,0.0,0.000,0
1778139765.9236,5.4388,-1485,-0.0069,0.0,0.000,0
1778139765.9318,5.4470,-79,-0.0004,0.0,0.000,0
1778139765.9439,5.4591,-1562,-0.0073,0.0,0.000,0
1778139765.9523,5.4675,-364,-0.0017,0.0,0.000,0
1778139765.9643,5.4794,-881,-0.0041,0.0,0.000,0
1778139765.9730,5.4882,-1429,-0.0067,0.0,0.000,0
1778139765.9848,5.4999,-85,-0.0004,0.0,0.000,0
1778139765.9934,5.5086,-1657,-0.0077,0.0,0.000,0
1778139766.0018,5.5169,-380,-0.0018,0.0,0.000,0
1778139766.0136,5.5288,-928,-0.0043,0.0,0.000,0
1778139766.0223,5.5374,-1393,-0.0065,0.0,0.000,0
1778139766.0339,5.5491,-165,-0.0008,0.0,0.000,0
1778139766.0429,5.5581,-1602,-0.0075,0.0,0.000,0
1778139766.0545,5.5697,-614,-0.0029,0.0,0.000,0
1778139766.0630,5.5782,-869,-0.0040,0.0,0.000,0
1778139766.0749,5.5901,-1499,-0.0070,0.0,0.000,0
1778139766.0836,5.5987,-123,-0.0006,0.0,0.000,0
1778139766.0954,5.6106,-1369,-0.0064,0.0,0.000,0
1778139766.1041,5.6193,-715,-0.0033,0.0,0.000,0
1778139766.1160,5.6312,-218,-0.0010,0.0,0.000,0
1778139766.1243,5.6395,-1508,-0.0070,0.0,0.000,0
1778139766.1328,5.6480,-57,-0.0003,0.0,0.000,0
1778139766.1449,5.6600,-1352,-0.0063,0.0,0.000,0
1778139766.1534,5.6686,-945,-0.0044,0.0,0.000,0
1778139766.1650,5.6802,-651,-0.0030,0.0,0.000,0
1778139766.1737,5.6889,-1536,-0.0072,0.0,0.000,0
1778139766.1853,5.7005,-135,-0.0006,0.0,0.000,0
1778139766.1942,5.7094,-1565,-0.0073,0.0,0.000,0
1778139766.2024,5.7176,-497,-0.0023,0.0,0.000,0
1778139766.2144,5.7296,-535,-0.0025,0.0,0.000,0
1778139766.2230,5.7381,-1514,-0.0071,0.0,0.000,0
1778139766.2348,5.7500,-202,-0.0009,0.0,0.000,0
1778139766.2434,5.7586,-1700,-0.0079,0.0,0.000,0
1778139766.2550,5.7702,-653,-0.0030,0.0,0.000,0
1778139766.2638,5.7790,-615,-0.0029,0.0,0.000,0
1778139766.2757,5.7908,-1587,-0.0074,0.0,0.000,0
1778139766.2845,5.7996,-65,-0.0003,0.0,0.000,0
