timestamp_s,elapsed_s,lc_raw,lc_mv,enc_deg,enc_rev,enc_rpm
1778138978.1677,1.9911,-779,-0.0036,0.0,0.000,0
1778138978.1798,2.0031,-1037,-0.0048,0.0,0.000,0
1778138978.1880,2.0113,41,0.0002,0.0,0.000,0
1778138978.2001,2.0234,-1339,-0.0062,0.0,0.000,0
1778138978.2087,2.0320,-13,-0.0001,0.0,0.000,0
1778138978.2205,2.0438,-797,-0.0037,0.0,0.000,0
1778138978.2288,2.0521,-623,-0.0029,0.0,0.000,0
1778138978.2380,2.0614,44,0.0002,0.0,0.000,0
1778138978.2495,2.0728,-1394,-0.0065,0.0,0.000,0
1778138978.2612,2.0846,-232,-0.0011,0.0,0.000,0
1778138978.2694,2.0928,-1021,-0.0048,0.0,0.000,0
1778138978.2782,2.1016,-700,-0.0033,0.0,0.000,0
1778138978.2900,2.1133,31,0.0001,0.0,0.000,0
1778138978.2988,2.1222,-1318,-0.0061,0.0,0.000,0
1778138978.3107,2.1341,-252,-0.0012,0.0,0.000,0
1778138978.3192,2.1425,-839,-0.0039,0.0,0.000,0
1778138978.3275,2.1508,-660,-0.0031,0.0,0.000,0
1778138978.3392,2.1626,74,0.0003,0.0,0.000,0
1778138978.3480,2.1713,-1289,-0.0060,0.0,0.000,0
1778138978.3596,2.1830,126,0.0006,0.0,0.000,0
1778138978.3682,2.1916,-837,-0.0039,0.0,0.000,0
1778138978.3799,2.2033,-656,-0.0031,0.0,0.000,0
1778138978.3885,2.2119,48,0.0002,0.0,0.000,0
1778138978.3972,2.2205,-1141,-0.0053,0.0,0.000,0
1778138978.4091,2.2324,75,0.0003,0.0,0.000,0
1778138978.4176,2.2410,-728,-0.0034,0.0,0.000,0
1778138978.4297,2.2530,-1152,-0.0054,0.0,0.000,0
1778138978.4381,2.2614,-49,-0.0002,0.0,0.000,0
1778138978.4500,2.2733,-1447,-0.0067,0.0,0.000,0
1778138978.4587,2.2820,-193,-0.0009,0.0,0.000,0
1778138978.4705,2.2939,-637,-0.0030,0.0,0.000,0
1778138978.4790,2.3023,-1342,-0.0062,0.0,0.000,0
1778138978.4907,2.3141,65,0.0003,0.0,0.000,0
1778138978.4991,2.3224,-1288,-0.0060,0.0,0.000,0
1778138978.5111,2.3345,-303,-0.0014,0.0,0.000,0
1778138978.5199,2.3433,-494,-0.0023,0.0,0.000,0
1778138978.5283,2.3516,-1096,-0.0051,0.0,0.000,0
1778138978.5403,2.3636,-24,-0.0001,0.0,0.000,0
1778138978.5520,2.3753,-1379,-0.0064,0.0,0.000,0
1778138978.5605,2.3839,-165,-0.0008,0.0,0.000,0
1778138978.5690,2.3924,-901,-0.0042,0.0,0.000,0
1778138978.5808,2.4042,-962,-0.0045,0.0,0.000,0
1778138978.5896,2.4129,-45,-0.0002,0.0,0.000,0
1778138978.6014,2.4247,-1343,-0.0063,0.0,0.000,0
1778138978.6098,2.4332,-98,-0.0005,0.0,0.000,0
1778138978.6183,2.4416,-786,-0.0037,0.0,0.000,0
1778138978.6302,2.4536,-1178,-0.0055,0.0,0.000,0
1778138978.6390,2.4623,74,0.0003,0.0,0.000,0
1778138978.6507,2.4741,-1381,-0.0064,0.0,0.000,0
1778138978.6590,2.4824,-94,-0.0004,0.0,0.000,0
1778138978.6709,2.4943,-562,-0.0026,0.0,0.000,0
1778138978.6797,2.5031,-1287,-0.0060,0.0,0.000,0
1778138978.6917,2.5150,225,0.0010,0.0,0.000,0
1778138978.7002,2.5235,-1306,-0.0061,0.0,0.000,0
1778138978.7119,2.5352,-516,-0.0024,0.0,0.000,0
1778138978.7206,2.5439,-99,-0.0005,0.0,0.000,0
1778138978.7322,2.5555,-1322,-0.0062,0.0,0.000,0
1778138978.7407,2.5641,12,0.0001,0.0,0.000,0
1778138978.7494,2.5728,-1219,-0.0057,0.0,0.000,0
1778138978.7613,2.5846,-272,-0.0013,0.0,0.000,0
1778138978.7698,2.5931,-133,-0.0006,0.0,0.000,0
1778138978.7816,2.6049,-1248,-0.0058,0.0,0.000,0
1778138978.7901,2.6135,-1,-0.0000,0.0,0.000,0
1778138978.8019,2.6252,-1326,-0.0062,0.0,0.000,0
1778138978.8107,2.6340,-451,-0.0021,0.0,0.000,0
1778138978.8225,2.6459,-166,-0.0008,0.0,0.000,0
1778138978.8311,2.6544,-1267,-0.0059,0.0,0.000,0
1778138978.8394,2.6628,211,0.0010,0.0,0.000,0
1778138978.8513,2.6747,-1386,-0.0065,0.0,0.000,0
1778138978.8601,2.6834,-380,-0.0018,0.0,0.000,0
1778138978.8730,2.6963,-643,-0.0030,0.0,0.000,0
1778138978.8804,2.7037,-1282,-0.0060,0.0,0.000,0
1778138978.8922,2.7156,133,0.0006,0.0,0.000,0
1778138978.9009,2.7243,-968,-0.0045,0.0,0.000,0
1778138978.9092,2.7326,-182,-0.0008,0.0,0.000,0
1778138978.9210,2.7444,-551,-0.0026,0.0,0.000,0
1778138978.9297,2.7530,-1180,-0.0055,0.0,0.000,0
1778138978.9415,2.7649,197,0.0009,0.0,0.000,0
1778138978.9501,2.7734,-1044,-0.0049,0.0,0.000,0
1778138978.9619,2.7852,-419,-0.0020,0.0,0.000,0
1778138978.9705,2.7939,-191,-0.0009,0.0,0.000,0
1778138978.9824,2.8058,-1213,-0.0056,0.0,0.000,0
1778138978.9909,2.8142,143,0.0007,0.0,0.000,0
1778138979.0027,2.8261,-1120,-0.0052,0.0,0.000,0
1778138979.0115,2.8348,-538,-0.0025,0.0,0.000,0
1778138979.0197,2.8431,-225,-0.0010,0.0,0.000,0
1778138979.0316,2.8549,-1184,-0.0055,0.0,0.000,0
1778138979.0401,2.8635,171,0.0008,0.0,0.000,0
1778138979.0521,2.8754,-1074,-0.0050,0.0,0.000,0
1778138979.0609,2.8842,-590,-0.0027,0.0,0.000,0
1778138979.0731,2.8964,-79,-0.0004,0.0,0.000,0
1778138979.0810,2.9043,-1247,-0.0058,0.0,0.000,0
1778138979.0895,2.9129,209,0.0010,0.0,0.000,0
1778138979.1015,2.9248,-1127,-0.0052,0.0,0.000,0
1778138979.1132,2.9366,-621,-0.0029,0.0,0.000,0
1778138979.1217,2.9451,-268,-0.0012,0.0,0.000,0
1778138979.1305,2.9538,-1232,-0.0057,0.0,0.000,0
1778138979.1421,2.9655,210,0.0010,0.0,0.000,0
1778138979.1509,2.9743,-1115,-0.0052,0.0,0.000,0
1778138979.1626,2.9860,-581,-0.0027,0.0,0.000,0
1778138979.1711,2.9945,-252,-0.0012,0.0,0.000,0
1778138979.1829,3.0063,-1285,-0.0060,0.0,0.000,0
1778138979.1917,3.0151,152,0.0007,0.0,0.000,0
1778138979.2000,3.0234,-1038,-0.0048,0.0,0.000,0
1778138979.2117,3.0351,-460,-0.0021,0.0,0.000,0
1778138979.2204,3.0437,-230,-0.0011,0.0,0.000,0
1778138979.2323,3.0557,-1256,-0.0058,0.0,0.000,0
1778138979.2410,3.0643,170,0.0008,0.0,0.000,0
1778138979.2526,3.0760,-1155,-0.0054,0.0,0.000,0
1778138979.2614,3.0847,-500,-0.0023,0.0,0.000,0
1778138979.2731,3.0965,46,0.0002,0.0,0.000,0
1778138979.2819,3.1052,-1373,-0.0064,0.0,0.000,0
1778138979.2901,3.1134,9,0.0000,0.0,0.000,0
1778138979.3022,3.1256,-744,-0.0035,0.0,0.000,0
1778138979.3106,3.1340,-550,-0.0026,0.0,0.000,0
1778138979.3228,3.1461,-35,-0.0002,0.0,0.000,0
1778138979.3313,3.1546,-1391,-0.0065,0.0,0.000,0
1778138979.3428,3.1661,48,0.0002,0.0,0.000,0
1778138979.3515,3.1749,-851,-0.0040,0.0,0.000,0
1778138979.3634,3.1868,-902,-0.0042,0.0,0.000,0
1778138979.3716,3.1949,41,0.0002,0.0,0.000,0
1778138979.3803,3.2036,-1274,-0.0059,0.0,0.000,0
1778138979.3923,3.2156,72,0.0003,0.0,0.000,0
1778138979.4040,3.2273,-767,-0.0036,0.0,0.000,0
1778138979.4128,3.2362,-1035,-0.0048,0.0,0.000,0
1778138979.4214,3.2448,-2,-0.0000,0.0,0.000,0
1778138979.4329,3.2562,-1319,-0.0061,0.0,0.000,0
1778138979.4416,3.2650,100,0.0005,0.0,0.000,0
1778138979.4533,3.2766,-830,-0.0039,0.0,0.000,0
1778138979.4620,3.2854,-913,-0.0043,0.0,0.000,0
1778138979.4739,3.2973,36,0.0002,0.0,0.000,0
1778138979.4828,3.3062,-1358,-0.0063,0.0,0.000,0
1778138979.4946,3.3179,-373,-0.0017,0.0,0.000,0
1778138979.5031,3.3264,-236,-0.0011,0.0,0.000,0
1778138979.5151,3.3385,-1277,-0.0059,0.0,0.000,0
1778138979.5236,3.3470,163,0.0008,0.0,0.000,0
1778138979.5357,3.3590,-954,-0.0044,0.0,0.000,0
1778138979.5442,3.3675,-550,-0.0026,0.0,0.000,0
1778138979.5559,3.3792,-199,-0.0009,0.0,0.000,0
1778138979.5643,3.3877,-1328,-0.0062,0.0,0.000,0
1778138979.5763,3.3996,130,0.0006,0.0,0.000,0
1778138979.5850,3.4083,-847,-0.0039,0.0,0.000,0
1778138979.5966,3.4199,-545,-0.0025,0.0,0.000,0
1778138979.6051,3.4284,-342,-0.0016,0.0,0.000,0
1778138979.6137,3.4371,-1239,-0.0058,0.0,0.000,0
1778138979.6256,3.4490,28,0.0001,0.0,0.000,0
1778138979.6341,3.4575,-1189,-0.0055,0.0,0.000,0
1778138979.6459,3.4693,-588,-0.0027,0.0,0.000,0
1778138979.6550,3.4784,5,0.0000,0.0,0.000,0
1778138979.6663,3.4897,-1258,-0.0059,0.0,0.000,0
1778138979.6751,3.4985,133,0.0006,0.0,0.000,0
1778138979.6867,3.5101,-853,-0.0040,0.0,0.000,0
1778138979.6955,3.5189,-1049,-0.0049,0.0,0.000,0
1778138979.7075,3.5309,60,0.0003,0.0,0.000,0
1778138979.7160,3.5393,-1405,-0.0065,0.0,0.000,0
1778138979.7241,3.5474,9,0.0000,0.0,0.000,0
1778138979.7362,3.5596,-839,-0.0039,0.0,0.000,0
1778138979.7448,3.5682,-797,-0.0037,0.0,0.000,0
1778138979.7566,3.5800,-35,-0.0002,0.0,0.000,0
1778138979.7653,3.5886,-1385,-0.0064,0.0,0.000,0
1778138979.7735,3.5969,174,0.0008,0.0,0.000,0
1778138979.7856,3.6090,-868,-0.0040,0.0,0.000,0
1778138979.7974,3.6208,-974,-0.0045,0.0,0.000,0
1778138979.8061,3.6294,-96,-0.0004,0.0,0.000,0
1778138979.8145,3.6379,-1315,-0.0061,0.0,0.000,0
1778138979.8263,3.6496,-121,-0.0006,0.0,0.000,0
1778138979.8350,3.6583,-808,-0.0038,0.0,0.000,0
1778138979.8468,3.6701,-818,-0.0038,0.0,0.000,0
1778138979.8553,3.6787,73,0.0003,0.0,0.000,0
1778138979.8673,3.6907,-1357,-0.0063,0.0,0.000,0
1778138979.8760,3.6994,-457,-0.0021,0.0,0.000,0
1778138979.8877,3.7111,-412,-0.0019,0.0,0.000,0
1778138979.8962,3.7195,-817,-0.0038,0.0,0.000,0
1778138979.9079,3.7312,176,0.0008,0.0,0.000,0
1778138979.9167,3.7401,-1306,-0.0061,0.0,0.000,0
1778138979.9285,3.7519,-304,-0.0014,0.0,0.000,0
1778138979.9370,3.7604,-690,-0.0032,0.0,0.000,0
1778138979.9488,3.7721,-1143,-0.0053,0.0,0.000,0
1778138979.9572,3.7806,53,0.0002,0.0,0.000,0
1778138979.9660,3.7894,-1264,-0.0059,0.0,0.000,0
1778138979.9776,3.8009,-21,-0.0001,0.0,0.000,0
1778138979.9864,3.8097,-674,-0.0031,0.0,0.000,0
1778138979.9982,3.8215,-1145,-0.0053,0.0,0.000,0
1778138980.0068,3.8301,82,0.0004,0.0,0.000,0
1778138980.0152,3.8385,-1274,-0.0059,0.0,0.000,0
1778138980.0270,3.8503,-21,-0.0001,0.0,0.000,0
1778138980.0356,3.8590,-722,-0.0034,0.0,0.000,0
1778138980.0476,3.8710,-1119,-0.0052,0.0,0.000,0
1778138980.0572,3.8806,127,0.0006,0.0,0.000,0
1778138980.0675,3.8909,-1429,-0.0067,0.0,0.000,0
1778138980.0762,3.8995,-23,-0.0001,0.0,0.000,0
1778138980.0882,3.9116,-632,-0.0029,0.0,0.000,0
1778138980.0971,3.9205,-1026,-0.0048,0.0,0.000,0
1778138980.1058,3.9292,74,0.0003,0.0,0.000,0
1778138980.1174,3.9407,-1350,-0.0063,0.0,0.000,0
1778138980.1256,3.9489,89,0.0004,0.0,0.000,0
1778138980.1385,3.9619,-718,-0.0033,0.0,0.000,0
1778138980.1460,3.9694,-912,-0.0042,0.0,0.000,0
1778138980.1579,3.9812,61,0.0003,0.0,0.000,0
1778138980.1668,3.9902,-1265,-0.0059,0.0,0.000,0
1778138980.1784,4.0017,-273,-0.0013,0.0,0.000,0
1778138980.1869,4.0102,-679,-0.0032,0.0,0.000,0
1778138980.1989,4.0222,-1053,-0.0049,0.0,0.000,0
1778138980.2074,4.0307,207,0.0010,0.0,0.000,0
1778138980.2195,4.0428,-1236,-0.0058,0.0,0.000,0
1778138980.2283,4.0517,-638,-0.0030,0.0,0.000,0
1778138980.2365,4.0598,-387,-0.0018,0.0,0.000,0
1778138980.2482,4.0716,-1206,-0.0056,0.0,0.000,0
1778138980.2567,4.0801,178,0.0008,0.0,0.000,0
1778138980.2688,4.0921,-1293,-0.0060,0.0,0.000,0
1778138980.2773,4.1007,-327,-0.0015,0.0,0.000,0
1778138980.2891,4.1124,-367,-0.0017,0.0,0.000,0
1778138980.2975,4.1208,-1046,-0.0049,0.0,0.000,0
1778138980.3060,4.1293,107,0.0005,0.0,0.000,0
1778138980.3179,4.1412,-1332,-0.0062,0.0,0.000,0
1778138980.3264,4.1497,-336,-0.0016,0.0,0.000,0
1778138980.3392,4.1626,-484,-0.0023,0.0,0.000,0
1778138980.3469,4.1703,-1213,-0.0056,0.0,0.000,0
1778138980.3586,4.1819,193,0.0009,0.0,0.000,0
1778138980.3671,4.1905,-1188,-0.0055,0.0,0.000,0
1778138980.3793,4.2026,-508,-0.0024,0.0,0.000,0
1778138980.3883,4.2116,-133,-0.0006,0.0,0.000,0
1778138980.3999,4.2233,-1184,-0.0055,0.0,0.000,0
1778138980.4084,4.2317,188,0.0009,0.0,0.000,0
1778138980.4164,4.2397,-1273,-0.0059,0.0,0.000,0
1778138980.4288,4.2521,-572,-0.0027,0.0,0.000,0
1778138980.4371,4.2604,-46,-0.0002,0.0,0.000,0
1778138980.4490,4.2724,-1344,-0.0063,0.0,0.000,0
1778138980.4576,4.2810,124,0.0006,0.0,0.000,0
1778138980.4695,4.2928,-941,-0.0044,0.0,0.000,0
1778138980.4781,4.3014,-457,-0.0021,0.0,0.000,0
1778138980.4860,4.3093,-479,-0.0022,0.0,0.000,0
1778138980.4984,4.3217,-1265,-0.0059,0.0,0.000,0
1778138980.5100,4.3334,150,0.0007,0.0,0.000,0
1778138980.5189,4.3423,-917,-0.0043,0.0,0.000,0
1778138980.5274,4.3507,-512,-0.0024,0.0,0.000,0
1778138980.5390,4.3623,-488,-0.0023,0.0,0.000,0
1778138980.5478,4.3712,-1280,-0.0060,0.0,0.000,0
1778138980.5595,4.3829,101,0.0005,0.0,0.000,0
1778138980.5683,4.3916,-934,-0.0043,0.0,0.000,0
1778138980.5798,4.4031,-609,-0.0028,0.0,0.000,0
1778138980.5883,4.4116,-354,-0.0016,0.0,0.000,0
1778138980.5969,4.4203,-1226,-0.0057,0.0,0.000,0
1778138980.6089,4.4323,158,0.0007,0.0,0.000,0
1778138980.6174,4.4408,-1253,-0.0058,0.0,0.000,0
1778138980.6291,4.4525,-616,-0.0029,0.0,0.000,0
1778138980.6380,4.4614,-117,-0.0005,0.0,0.000,0
1778138980.6495,4.4729,-1294,-0.0060,0.0,0.000,0
1778138980.6578,4.4811,117,0.0005,0.0,0.000,0
1778138980.6666,4.4899,-1155,-0.0054,0.0,0.000,0
1778138980.6785,4.5019,-609,-0.0028,0.0,0.000,0
1778138980.6902,4.5136,-15,-0.0001,0.0,0.000,0
1778138980.6991,4.5225,-1343,-0.0063,0.0,0.000,0
1778138980.7075,4.5308,78,0.0004,0.0,0.000,0
1778138980.7195,4.5428,-918,-0.0043,0.0,0.000,0
1778138980.7280,4.5514,-746,-0.0035,0.0,0.000,0
1778138980.7400,4.5634,104,0.0005,0.0,0.000,0
1778138980.7484,4.5718,-1299,-0.0060,0.0,0.000,0
1778138980.7603,4.5836,-39,-0.0002,0.0,0.000,0
1778138980.7688,4.5921,-929,-0.0043,0.0,0.000,0
1778138980.7806,4.6039,-713,-0.0033,0.0,0.000,0
1778138980.7892,4.6125,-106,-0.0005,0.0,0.000,0
1778138980.8008,4.6242,-1340,-0.0062,0.0,0.000,0
1778138980.8097,4.6330,-71,-0.0003,0.0,0.000,0
1778138980.8215,4.6449,-824,-0.0038,0.0,0.000,0
1778138980.8300,4.6534,-749,-0.0035,0.0,0.000,0
1778138980.8384,4.6618,46,0.0002,0.0,0.000,0
1778138980.8505,4.6739,-1468,-0.0068,0.0,0.000,0
1778138980.8591,4.6825,-277,-0.0013,0.0,0.000,0
1778138980.8708,4.6942,-778,-0.0036,0.0,0.000,0
1778138980.8794,4.7027,-813,-0.0038,0.0,0.000,0
1778138980.8911,4.7144,40,0.0002,0.0,0.000,0
1778138980.8999,4.7233,-1417,-0.0066,0.0,0.000,0
1778138980.9116,4.7350,-251,-0.0012,0.0,0.000,0
1778138980.9201,4.7434,-614,-0.0029,0.0,0.000,0
1778138980.9320,4.7553,-1062,-0.0049,0.0,0.000,0
1778138980.9405,4.7638,42,0.0002,0.0,0.000,0
1778138980.9492,4.7725,-1390,-0.0065,0.0,0.000,0
1778138980.9607,4.7841,65,0.0003,0.0,0.000,0
1778138980.9696,4.7929,-717,-0.0033,0.0,0.000,0
1778138980.9814,4.8047,-1164,-0.0054,0.0,0.000,0
1778138980.9902,4.8135,180,0.0008,0.0,0.000,0
1778138980.9984,4.8218,-1291,-0.0060,0.0,0.000,0
1778138981.0102,4.8335,50,0.0002,0.0,0.000,0
1778138981.0187,4.8421,-725,-0.0034,0.0,0.000,0
1778138981.0308,4.8542,-1058,-0.0049,0.0,0.000,0
1778138981.0390,4.8624,98,0.0005,0.0,0.000,0
1778138981.0510,4.8744,-1353,-0.0063,0.0,0.000,0
1778138981.0595,4.8829,65,0.0003,0.0,0.000,0
1778138981.0714,4.8947,-786,-0.0037,0.0,0.000,0
1778138981.0801,4.9035,-1161,-0.0054,0.0,0.000,0
1778138981.0886,4.9120,-8,-0.0000,0.0,0.000,0
1778138981.1004,4.9238,-1397,-0.0065,0.0,0.000,0
1778138981.1122,4.9356,-225,-0.0010,0.0,0.000,0
1778138981.1210,4.9444,-493,-0.0023,0.0,0.000,0
1778138981.1292,4.9525,-1059,-0.0049,0.0,0.000,0
1778138981.1410,4.9644,62,0.0003,0.0,0.000,0
1778138981.1494,4.9727,-1245,-0.0058,0.0,0.000,0
1778138981.1616,4.9849,-425,-0.0020,0.0,0.000,0
1778138981.1696,4.9930,-805,-0.0037,0.0,0.000,0
1778138981.1818,5.0052,-988,-0.0046,0.0,0.000,0
1778138981.1903,5.0136,128,0.0006,0.0,0.000,0
1778138981.2024,5.0257,-1184,-0.0055,0.0,0.000,0
1778138981.2107,5.0340,-311,-0.0014,0.0,0.000,0
1778138981.2190,5.0424,-592,-0.0028,0.0,0.000,0
1778138981.2311,5.0544,-1074,-0.0050,0.0,0.000,0
1778138981.2395,5.0629,-57,-0.0003,0.0,0.000,0
1778138981.2516,5.0749,-1207,-0.0056,0.0,0.000,0
1778138981.2600,5.0834,-134,-0.0006,0.0,0.000,0
1778138981.2721,5.0954,-669,-0.0031,0.0,0.000,0
1778138981.2805,5.1039,-1348,-0.0063,0.0,0.000,0
1778138981.2888,5.1121,53,0.0002,0.0,0.000,0
1778138981.3008,5.1242,-1498,-0.0070,0.0,0.000,0
1778138981.3093,5.1327,-148,-0.0007,0.0,0.000,0
1778138981.3213,5.1447,-450,-0.0021,0.0,0.000,0
1778138981.3298,5.1532,-1325,-0.0062,0.0,0.000,0
1778138981.3416,5.1650,19,0.0001,0.0,0.000,0
1778138981.3503,5.1736,-1404,-0.0065,0.0,0.000,0
1778138981.3621,5.1854,-118,-0.0005,0.0,0.000,0
1778138981.3709,5.1942,-624,-0.0029,0.0,0.000,0
1778138981.3826,5.2060,-1217,-0.0057,0.0,0.000,0
1778138981.3912,5.2146,216,0.0010,0.0,0.000,0
1778138981.3997,5.2231,-1293,-0.0060,0.0,0.000,0
1778138981.4118,5.2351,-359,-0.0017,0.0,0.000,0
1778138981.4236,5.2470,-136,-0.0006,0.0,0.000,0
1778138981.4320,5.2554,-1268,-0.0059,0.0,0.000,0
1778138981.4406,5.2640,59,0.0003,0.0,0.000,0
1778138981.4526,5.2759,-1084,-0.0050,0.0,0.000,0
1778138981.4612,5.2846,-460,-0.0021,0.0,0.000,0
1778138981.4729,5.2962,-720,-0.0034,0.0,0.000,0
1778138981.4814,5.3048,-1200,-0.0056,0.0,0.000,0
1778138981.4931,5.3165,243,0.0011,0.0,0.000,0
1778138981.5017,5.3251,-999,-0.0047,0.0,0.000,0
1778138981.5104,5.3337,-539,-0.0025,0.0,0.000,0
1778138981.5221,5.3454,-599,-0.0028,0.0,0.000,0
1778138981.5305,5.3539,-1176,-0.0055,0.0,0.000,0
1778138981.5425,5.3658,143,0.0007,0.0,0.000,0
1778138981.5511,5.3744,-1422,-0.0066,0.0,0.000,0
1778138981.5628,5.3862,-487,-0.0023,0.0,0.000,0
1778138981.5717,5.3951,-16,-0.0001,0.0,0.000,0
1778138981.5800,5.4034,-1268,-0.0059,0.0,0.000,0
1778138981.5920,5.4153,210,0.0010,0.0,0.000,0
1778138981.6004,5.4237,-1362,-0.0063,0.0,0.000,0
1778138981.6122,5.4356,-493,-0.0023,0.0,0.000,0
1778138981.6209,5.4443,-79,-0.0004,0.0,0.000,0
1778138981.6328,5.4562,-1233,-0.0057,0.0,0.000,0
1778138981.6410,5.4643,216,0.0010,0.0,0.000,0
1778138981.6528,5.4762,-1402,-0.0065,0.0,0.000,0
1778138981.6616,5.4850,-343,-0.0016,0.0,0.000,0
1778138981.6734,5.4967,-39,-0.0002,0.0,0.000,0
1778138981.6820,5.5053,-1257,-0.0059,0.0,0.000,0
1778138981.6905,5.5139,40,0.0002,0.0,0.000,0
1778138981.7024,5.5258,-983,-0.0046,0.0,0.000,0
1778138981.7110,5.5344,-653,-0.0030,0.0,0.000,0
1778138981.7229,5.5462,-209,-0.0010,0.0,0.000,0
1778138981.7315,5.5549,-1196,-0.0056,0.0,0.000,0
1778138981.7434,5.5667,115,0.0005,0.0,0.000,0
1778138981.7519,5.5752,-1008,-0.0047,0.0,0.000,0
1778138981.7637,5.5870,-733,-0.0034,0.0,0.000,0
1778138981.7722,5.5955,-132,-0.0006,0.0,0.000,0
1778138981.7840,5.6073,-1308,-0.0061,0.0,0.000,0
1778138981.7927,5.6161,147,0.0007,0.0,0.000,0
1778138981.8045,5.6279,-697,-0.0032,0.0,0.000,0
1778138981.8128,5.6361,-275,-0.0013,0.0,0.000,0
1778138981.8215,5.6449,-70,-0.0003,0.0,0.000,0
1778138981.8334,5.6567,-1285,-0.0060,0.0,0.000,0
1778138981.8420,5.6654,234,0.0011,0.0,0.000,0
1778138981.8536,5.6770,-1134,-0.0053,0.0,0.000,0
1778138981.8625,5.6858,-550,-0.0026,0.0,0.000,0
1778138981.8707,5.6941,-162,-0.0008,0.0,0.000,0
1778138981.8827,5.7061,-1339,-0.0062,0.0,0.000,0
1778138981.8910,5.7144,129,0.0006,0.0,0.000,0
1778138981.9031,5.7265,-830,-0.0039,0.0,0.000,0
1778138981.9151,5.7385,-1035,-0.0048,0.0,0.000,0
1778138981.9239,5.7472,-4,-0.0000,0.0,0.000,0
1778138981.9323,5.7556,-1523,-0.0071,0.0,0.000,0
1778138981.9438,5.7672,103,0.0005,0.0,0.000,0
1778138981.9526,5.7760,-871,-0.0041,0.0,0.000,0
1778138981.9645,5.7878,-1018,-0.0047,0.0,0.000,0
1778138981.9730,5.7963,225,0.0010,0.0,0.000,0
1778138981.9813,5.8047,-1306,-0.0061,0.0,0.000,0
1778138981.9933,5.8166,107,0.0005,0.0,0.000,0
1778138982.0019,5.8252,-871,-0.0041,0.0,0.000,0
1778138982.0138,5.8372,-959,-0.0045,0.0,0.000,0
1778138982.0222,5.8456,15,0.0001,0.0,0.000,0
1778138982.0341,5.8574,-1319,-0.0061,0.0,0.000,0
1778138982.0425,5.8659,25,0.0001,0.0,0.000,0
