timestamp_s,elapsed_s,lc_raw,lc_mv,enc_deg,enc_rev,enc_rpm
1778139382.6628,2.1139,-665,-0.0031,0.0,0.000,0
1778139382.6745,2.1257,682,0.0032,0.0,0.000,0
1778139382.6833,2.1345,96,0.0004,0.0,0.000,0
1778139382.6917,2.1429,-49,-0.0002,0.0,0.000,0
1778139382.7033,2.1544,553,0.0026,0.0,0.000,0
1778139382.7122,2.1634,-638,-0.0030,0.0,0.000,0
1778139382.7239,2.1751,681,0.0032,0.0,0.000,0
1778139382.7324,2.1836,-255,-0.0012,0.0,0.000,0
1778139382.7442,2.1953,-140,-0.0007,0.0,0.000,0
1778139382.7526,2.2038,696,0.0032,0.0,0.000,0
1778139382.7614,2.2125,-745,-0.0035,0.0,0.000,0
1778139382.7730,2.2242,819,0.0038,0.0,0.000,0
1778139382.7817,2.2329,-276,-0.0013,0.0,0.000,0
1778139382.7935,2.2447,36,0.0002,0.0,0.000,0
1778139382.8021,2.2533,626,0.0029,0.0,0.000,0
1778139382.8139,2.2651,-720,-0.0034,0.0,0.000,0
1778139382.8227,2.2738,728,0.0034,0.0,0.000,0
1778139382.8344,2.2855,-25,-0.0001,0.0,0.000,0
1778139382.8432,2.2944,-441,-0.0021,0.0,0.000,0
1778139382.8552,2.3064,754,0.0035,0.0,0.000,0
1778139382.8635,2.3147,-727,-0.0034,0.0,0.000,0
1778139382.8719,2.3231,632,0.0029,0.0,0.000,0
1778139382.8838,2.3349,-7,-0.0000,0.0,0.000,0
1778139382.8925,2.3436,-444,-0.0021,0.0,0.000,0
1778139382.9042,2.3554,688,0.0032,0.0,0.000,0
1778139382.9128,2.3640,-630,-0.0029,0.0,0.000,0
1778139382.9247,2.3758,352,0.0016,0.0,0.000,0
1778139382.9332,2.3843,-25,-0.0001,0.0,0.000,0
1778139382.9416,2.3928,-151,-0.0007,0.0,0.000,0
1778139382.9535,2.4047,705,0.0033,0.0,0.000,0
1778139382.9652,2.4164,-726,-0.0034,0.0,0.000,0
1778139382.9739,2.4251,334,0.0016,0.0,0.000,0
1778139382.9821,2.4333,-45,-0.0002,0.0,0.000,0
1778139382.9941,2.4453,-50,-0.0002,0.0,0.000,0
1778139383.0031,2.4543,654,0.0030,0.0,0.000,0
1778139383.0147,2.4658,-591,-0.0028,0.0,0.000,0
1778139383.0235,2.4746,431,0.0020,0.0,0.000,0
1778139383.0349,2.4861,-81,-0.0004,0.0,0.000,0
1778139383.0438,2.4949,-521,-0.0024,0.0,0.000,0
1778139383.0556,2.5068,761,0.0035,0.0,0.000,0
1778139383.0644,2.5155,-541,-0.0025,0.0,0.000,0
1778139383.0726,2.5237,441,0.0021,0.0,0.000,0
1778139383.0846,2.5357,228,0.0011,0.0,0.000,0
1778139383.0964,2.5476,-617,-0.0029,0.0,0.000,0
1778139383.1050,2.5562,919,0.0043,0.0,0.000,0
1778139383.1135,2.5646,-542,-0.0025,0.0,0.000,0
1778139383.1252,2.5763,328,0.0015,0.0,0.000,0
1778139383.1339,2.5851,145,0.0007,0.0,0.000,0
1778139383.1458,2.5970,-581,-0.0027,0.0,0.000,0
1778139383.1541,2.6052,728,0.0034,0.0,0.000,0
1778139383.1627,2.6139,-798,-0.0037,0.0,0.000,0
1778139383.1745,2.6257,409,0.0019,0.0,0.000,0
1778139383.1831,2.6343,192,0.0009,0.0,0.000,0
1778139383.1952,2.6463,-482,-0.0022,0.0,0.000,0
1778139383.2036,2.6547,811,0.0038,0.0,0.000,0
1778139383.2154,2.6666,-537,-0.0025,0.0,0.000,0
1778139383.2242,2.6753,384,0.0018,0.0,0.000,0
1778139383.2357,2.6869,262,0.0012,0.0,0.000,0
1778139383.2444,2.6955,-519,-0.0024,0.0,0.000,0
1778139383.2527,2.7039,822,0.0038,0.0,0.000,0
1778139383.2648,2.7160,-554,-0.0026,0.0,0.000,0
1778139383.2765,2.7277,181,0.0008,0.0,0.000,0
1778139383.2848,2.7360,47,0.0002,0.0,0.000,0
1778139383.2937,2.7448,-467,-0.0022,0.0,0.000,0
1778139383.3054,2.7565,873,0.0041,0.0,0.000,0
1778139383.3142,2.7654,-539,-0.0025,0.0,0.000,0
1778139383.3260,2.7771,190,0.0009,0.0,0.000,0
1778139383.3345,2.7856,239,0.0011,0.0,0.000,0
1778139383.3463,2.7974,-573,-0.0027,0.0,0.000,0
1778139383.3550,2.8062,867,0.0040,0.0,0.000,0
1778139383.3669,2.8181,-297,-0.0014,0.0,0.000,0
1778139383.3753,2.8265,244,0.0011,0.0,0.000,0
1778139383.3838,2.8350,693,0.0032,0.0,0.000,0
1778139383.3957,2.8469,-592,-0.0028,0.0,0.000,0
1778139383.4044,2.8555,817,0.0038,0.0,0.000,0
1778139383.4160,2.8671,-638,-0.0030,0.0,0.000,0
1778139383.4248,2.8759,105,0.0005,0.0,0.000,0
1778139383.4365,2.8877,790,0.0037,0.0,0.000,0
1778139383.4454,2.8965,-712,-0.0033,0.0,0.000,0
1778139383.4535,2.9046,791,0.0037,0.0,0.000,0
1778139383.4654,2.9166,-414,-0.0019,0.0,0.000,0
1778139383.4740,2.9252,181,0.0008,0.0,0.000,0
1778139383.4859,2.9371,682,0.0032,0.0,0.000,0
1778139383.4946,2.9457,-549,-0.0026,0.0,0.000,0
1778139383.5063,2.9574,814,0.0038,0.0,0.000,0
1778139383.5147,2.9659,-493,-0.0023,0.0,0.000,0
1778139383.5265,2.9776,143,0.0007,0.0,0.000,0
1778139383.5353,2.9864,642,0.0030,0.0,0.000,0
1778139383.5438,2.9949,-560,-0.0026,0.0,0.000,0
1778139383.5557,3.0069,900,0.0042,0.0,0.000,0
1778139383.5674,3.0186,-280,-0.0013,0.0,0.000,0
1778139383.5759,3.0270,181,0.0008,0.0,0.000,0
1778139383.5844,3.0355,268,0.0012,0.0,0.000,0
1778139383.5962,3.0474,-526,-0.0024,0.0,0.000,0
1778139383.6051,3.0562,883,0.0041,0.0,0.000,0
1778139383.6168,3.0679,-285,-0.0013,0.0,0.000,0
1778139383.6253,3.0764,173,0.0008,0.0,0.000,0
1778139383.6337,3.0848,689,0.0032,0.0,0.000,0
1778139383.6459,3.0971,-713,-0.0033,0.0,0.000,0
1778139383.6576,3.1088,811,0.0038,0.0,0.000,0
1778139383.6662,3.1173,-204,-0.0009,0.0,0.000,0
1778139383.6747,3.1259,42,0.0002,0.0,0.000,0
1778139383.6864,3.1376,583,0.0027,0.0,0.000,0
1778139383.6952,3.1464,-699,-0.0033,0.0,0.000,0
1778139383.7071,3.1582,707,0.0033,0.0,0.000,0
1778139383.7156,3.1667,-285,-0.0013,0.0,0.000,0
1778139383.7273,3.1785,-119,-0.0006,0.0,0.000,0
1778139383.7361,3.1872,757,0.0035,0.0,0.000,0
1778139383.7445,3.1957,-578,-0.0027,0.0,0.000,0
1778139383.7562,3.2073,819,0.0038,0.0,0.000,0
1778139383.7648,3.2160,-398,-0.0019,0.0,0.000,0
1778139383.7767,3.2279,-78,-0.0004,0.0,0.000,0
1778139383.7852,3.2364,719,0.0033,0.0,0.000,0
1778139383.7970,3.2482,-565,-0.0026,0.0,0.000,0
1778139383.8055,3.2567,866,0.0040,0.0,0.000,0
1778139383.8173,3.2684,-245,-0.0011,0.0,0.000,0
1778139383.8261,3.2772,-90,-0.0004,0.0,0.000,0
1778139383.8379,3.2890,716,0.0033,0.0,0.000,0
1778139383.8467,3.2978,-694,-0.0032,0.0,0.000,0
1778139383.8584,3.3096,527,0.0025,0.0,0.000,0
1778139383.8672,3.3183,114,0.0005,0.0,0.000,0
1778139383.8790,3.3302,-446,-0.0021,0.0,0.000,0
1778139383.8877,3.3389,846,0.0039,0.0,0.000,0
1778139383.8994,3.3506,-301,-0.0014,0.0,0.000,0
1778139383.9083,3.3595,-4,-0.0000,0.0,0.000,0
1778139383.9199,3.3711,694,0.0032,0.0,0.000,0
1778139383.9284,3.3795,-599,-0.0028,0.0,0.000,0
1778139383.9371,3.3882,905,0.0042,0.0,0.000,0
1778139383.9490,3.4001,-222,-0.0010,0.0,0.000,0
1778139383.9607,3.4118,6,0.0000,0.0,0.000,0
1778139383.9692,3.4204,597,0.0028,0.0,0.000,0
1778139383.9778,3.4290,-466,-0.0022,0.0,0.000,0
1778139383.9896,3.4408,934,0.0043,0.0,0.000,0
1778139383.9983,3.4495,-229,-0.0011,0.0,0.000,0
1778139384.0098,3.4610,98,0.0005,0.0,0.000,0
1778139384.0186,3.4697,787,0.0037,0.0,0.000,0
1778139384.0305,3.4816,-755,-0.0035,0.0,0.000,0
1778139384.0390,3.4901,850,0.0040,0.0,0.000,0
1778139384.0475,3.4986,-273,-0.0013,0.0,0.000,0
1778139384.0595,3.5107,-48,-0.0002,0.0,0.000,0
1778139384.0714,3.5226,677,0.0032,0.0,0.000,0
1778139384.0799,3.5310,-664,-0.0031,0.0,0.000,0
1778139384.0884,3.5395,635,0.0030,0.0,0.000,0
1778139384.1001,3.5513,-391,-0.0018,0.0,0.000,0
1778139384.1090,3.5601,59,0.0003,0.0,0.000,0
1778139384.1207,3.5719,646,0.0030,0.0,0.000,0
1778139384.1294,3.5806,-695,-0.0032,0.0,0.000,0
1778139384.1410,3.5921,774,0.0036,0.0,0.000,0
1778139384.1495,3.6006,-290,-0.0014,0.0,0.000,0
1778139384.1580,3.6092,39,0.0002,0.0,0.000,0
1778139384.1700,3.6212,740,0.0034,0.0,0.000,0
1778139384.1786,3.6298,-630,-0.0029,0.0,0.000,0
1778139384.1904,3.6415,690,0.0032,0.0,0.000,0
1778139384.1990,3.6501,-33,-0.0002,0.0,0.000,0
1778139384.2107,3.6618,-19,-0.0001,0.0,0.000,0
1778139384.2198,3.6709,697,0.0032,0.0,0.000,0
1778139384.2312,3.6824,-735,-0.0034,0.0,0.000,0
1778139384.2401,3.6912,457,0.0021,0.0,0.000,0
1778139384.2518,3.7029,199,0.0009,0.0,0.000,0
1778139384.2605,3.7117,-675,-0.0031,0.0,0.000,0
1778139384.2686,3.7198,648,0.0030,0.0,0.000,0
1778139384.2807,3.7318,-703,-0.0033,0.0,0.000,0
1778139384.2889,3.7400,439,0.0020,0.0,0.000,0
1778139384.3012,3.7523,65,0.0003,0.0,0.000,0
1778139384.3097,3.7609,-480,-0.0022,0.0,0.000,0
1778139384.3216,3.7727,775,0.0036,0.0,0.000,0
1778139384.3300,3.7812,-669,-0.0031,0.0,0.000,0
1778139384.3417,3.7929,490,0.0023,0.0,0.000,0
1778139384.3503,3.8014,-46,-0.0002,0.0,0.000,0
1778139384.3621,3.8132,-424,-0.0020,0.0,0.000,0
1778139384.3709,3.8220,799,0.0037,0.0,0.000,0
1778139384.3793,3.8305,-730,-0.0034,0.0,0.000,0
1778139384.3910,3.8422,765,0.0036,0.0,0.000,0
1778139384.3996,3.8507,-119,-0.0006,0.0,0.000,0
1778139384.4115,3.8627,-582,-0.0027,0.0,0.000,0
1778139384.4203,3.8715,797,0.0037,0.0,0.000,0
1778139384.4321,3.8833,-544,-0.0025,0.0,0.000,0
1778139384.4405,3.8916,819,0.0038,0.0,0.000,0
1778139384.4490,3.9001,-134,-0.0006,0.0,0.000,0
1778139384.4607,3.9118,-380,-0.0018,0.0,0.000,0
1778139384.4696,3.9207,885,0.0041,0.0,0.000,0
1778139384.4811,3.9323,-721,-0.0034,0.0,0.000,0
1778139384.4899,3.9411,464,0.0022,0.0,0.000,0
1778139384.5014,3.9525,35,0.0002,0.0,0.000,0
1778139384.5102,3.9614,-474,-0.0022,0.0,0.000,0
1778139384.5185,3.9696,624,0.0029,0.0,0.000,0
1778139384.5306,3.9817,-741,-0.0035,0.0,0.000,0
1778139384.5391,3.9903,414,0.0019,0.0,0.000,0
1778139384.5511,4.0022,126,0.0006,0.0,0.000,0
1778139384.5596,4.0107,-443,-0.0021,0.0,0.000,0
1778139384.5713,4.0225,812,0.0038,0.0,0.000,0
1778139384.5801,4.0312,-593,-0.0028,0.0,0.000,0
1778139384.5920,4.0431,243,0.0011,0.0,0.000,0
1778139384.6004,4.0516,538,0.0025,0.0,0.000,0
1778139384.6123,4.0635,-605,-0.0028,0.0,0.000,0
1778139384.6208,4.0720,710,0.0033,0.0,0.000,0
1778139384.6326,4.0837,-528,-0.0025,0.0,0.000,0
1778139384.6413,4.0925,182,0.0008,0.0,0.000,0
1778139384.6495,4.1007,205,0.0010,0.0,0.000,0
1778139384.6617,4.1128,-672,-0.0031,0.0,0.000,0
1778139384.6701,4.1212,855,0.0040,0.0,0.000,0
1778139384.6820,4.1331,-565,-0.0026,0.0,0.000,0
1778139384.6905,4.1417,545,0.0025,0.0,0.000,0
1778139384.7022,4.1533,190,0.0009,0.0,0.000,0
1778139384.7111,4.1622,-507,-0.0024,0.0,0.000,0
1778139384.7229,4.1741,768,0.0036,0.0,0.000,0
1778139384.7313,4.1825,-661,-0.0031,0.0,0.000,0
1778139384.7430,4.1942,308,0.0014,0.0,0.000,0
1778139384.7518,4.2030,606,0.0028,0.0,0.000,0
1778139384.7637,4.2148,-518,-0.0024,0.0,0.000,0
1778139384.7726,4.2237,659,0.0031,0.0,0.000,0
1778139384.7807,4.2318,-262,-0.0012,0.0,0.000,0
1778139384.7925,4.2436,255,0.0012,0.0,0.000,0
1778139384.8011,4.2523,609,0.0028,0.0,0.000,0
1778139384.8131,4.2643,-600,-0.0028,0.0,0.000,0
1778139384.8216,4.2727,920,0.0043,0.0,0.000,0
1778139384.8334,4.2845,-333,-0.0016,0.0,0.000,0
1778139384.8422,4.2934,-14,-0.0001,0.0,0.000,0
1778139384.8503,4.3014,587,0.0027,0.0,0.000,0
1778139384.8622,4.3133,-471,-0.0022,0.0,0.000,0
1778139384.8708,4.3220,787,0.0037,0.0,0.000,0
1778139384.8828,4.3339,-442,-0.0021,0.0,0.000,0
1778139384.8913,4.3425,106,0.0005,0.0,0.000,0
1778139384.9030,4.3541,539,0.0025,0.0,0.000,0
1778139384.9116,4.3627,-585,-0.0027,0.0,0.000,0
1778139384.9233,4.3745,836,0.0039,0.0,0.000,0
1778139384.9321,4.3833,-348,-0.0016,0.0,0.000,0
1778139384.9439,4.3951,-15,-0.0001,0.0,0.000,0
1778139384.9524,4.4035,607,0.0028,0.0,0.000,0
1778139384.9611,4.4123,-523,-0.0024,0.0,0.000,0
1778139384.9728,4.4239,839,0.0039,0.0,0.000,0
1778139384.9811,4.4322,-355,-0.0017,0.0,0.000,0
1778139384.9930,4.4442,134,0.0006,0.0,0.000,0
1778139385.0017,4.4529,494,0.0023,0.0,0.000,0
1778139385.0136,4.4648,-584,-0.0027,0.0,0.000,0
1778139385.0221,4.4733,793,0.0037,0.0,0.000,0
1778139385.0306,4.4817,-574,-0.0027,0.0,0.000,0
1778139385.0424,4.4936,207,0.0010,0.0,0.000,0
1778139385.0510,4.5021,574,0.0027,0.0,0.000,0
1778139385.0630,4.5141,-516,-0.0024,0.0,0.000,0
1778139385.0716,4.5228,798,0.0037,0.0,0.000,0
1778139385.0832,4.5344,-365,-0.0017,0.0,0.000,0
1778139385.0921,4.5433,55,0.0003,0.0,0.000,0
1778139385.1038,4.5550,601,0.0028,0.0,0.000,0
1778139385.1125,4.5637,-682,-0.0032,0.0,0.000,0
1778139385.1241,4.5753,727,0.0034,0.0,0.000,0
1778139385.1329,4.5841,-86,-0.0004,0.0,0.000,0
1778139385.1413,4.5925,-30,-0.0001,0.0,0.000,0
1778139385.1531,4.6042,710,0.0033,0.0,0.000,0
1778139385.1617,4.6129,-568,-0.0026,0.0,0.000,0
1778139385.1736,4.6247,679,0.0032,0.0,0.000,0
1778139385.1821,4.6333,-21,-0.0001,0.0,0.000,0
1778139385.1942,4.6453,-418,-0.0019,0.0,0.000,0
1778139385.2025,4.6537,747,0.0035,0.0,0.000,0
1778139385.2144,4.6655,-746,-0.0035,0.0,0.000,0
1778139385.2232,4.6744,539,0.0025,0.0,0.000,0
1778139385.2349,4.6861,109,0.0005,0.0,0.000,0
1778139385.2435,4.6947,-352,-0.0016,0.0,0.000,0
1778139385.2517,4.7029,663,0.0031,0.0,0.000,0
1778139385.2638,4.7149,-611,-0.0028,0.0,0.000,0
1778139385.2723,4.7235,513,0.0024,0.0,0.000,0
1778139385.2843,4.7355,221,0.0010,0.0,0.000,0
1778139385.2929,4.7440,-340,-0.0016,0.0,0.000,0
1778139385.3047,4.7558,720,0.0034,0.0,0.000,0
1778139385.3132,4.7643,-663,-0.0031,0.0,0.000,0
1778139385.3250,4.7761,607,0.0028,0.0,0.000,0
1778139385.3334,4.7845,19,0.0001,0.0,0.000,0
1778139385.3452,4.7964,-367,-0.0017,0.0,0.000,0
1778139385.3540,4.8051,781,0.0036,0.0,0.000,0
1778139385.3658,4.8169,-514,-0.0024,0.0,0.000,0
1778139385.3740,4.8251,755,0.0035,0.0,0.000,0
1778139385.3827,4.8339,4,0.0000,0.0,0.000,0
1778139385.3946,4.8458,-406,-0.0019,0.0,0.000,0
1778139385.4033,4.8545,774,0.0036,0.0,0.000,0
1778139385.4149,4.8661,-760,-0.0035,0.0,0.000,0
1778139385.4238,4.8749,520,0.0024,0.0,0.000,0
1778139385.4320,4.8831,-89,-0.0004,0.0,0.000,0
1778139385.4440,4.8952,-446,-0.0021,0.0,0.000,0
1778139385.4524,4.9036,800,0.0037,0.0,0.000,0
1778139385.4644,4.9155,-761,-0.0035,0.0,0.000,0
1778139385.4728,4.9239,534,0.0025,0.0,0.000,0
1778139385.4848,4.9360,107,0.0005,0.0,0.000,0
1778139385.4935,4.9447,-545,-0.0025,0.0,0.000,0
1778139385.5052,4.9563,771,0.0036,0.0,0.000,0
1778139385.5139,4.9651,-658,-0.0031,0.0,0.000,0
1778139385.5257,4.9769,266,0.0012,0.0,0.000,0
1778139385.5343,4.9855,535,0.0025,0.0,0.000,0
1778139385.5427,4.9939,-314,-0.0015,0.0,0.000,0
1778139385.5547,5.0058,818,0.0038,0.0,0.000,0
1778139385.5631,5.0142,-574,-0.0027,0.0,0.000,0
1778139385.5751,5.0262,287,0.0013,0.0,0.000,0
1778139385.5835,5.0346,59,0.0003,0.0,0.000,0
1778139385.5954,5.0466,-461,-0.0021,0.0,0.000,0
1778139385.6039,5.0551,688,0.0032,0.0,0.000,0
1778139385.6157,5.0669,-458,-0.0021,0.0,0.000,0
1778139385.6242,5.0754,331,0.0015,0.0,0.000,0
1778139385.6327,5.0838,192,0.0009,0.0,0.000,0
1778139385.6448,5.0960,-546,-0.0025,0.0,0.000,0
1778139385.6566,5.1078,878,0.0041,0.0,0.000,0
1778139385.6651,5.1162,-579,-0.0027,0.0,0.000,0
1778139385.6737,5.1248,572,0.0027,0.0,0.000,0
1778139385.6853,5.1364,75,0.0003,0.0,0.000,0
1778139385.6942,5.1454,-458,-0.0021,0.0,0.000,0
1778139385.7060,5.1572,876,0.0041,0.0,0.000,0
1778139385.7145,5.1656,-582,-0.0027,0.0,0.000,0
1778139385.7229,5.1741,440,0.0020,0.0,0.000,0
1778139385.7347,5.1858,43,0.0002,0.0,0.000,0
1778139385.7434,5.1945,-567,-0.0026,0.0,0.000,0
1778139385.7555,5.2066,837,0.0039,0.0,0.000,0
1778139385.7671,5.2182,-367,-0.0017,0.0,0.000,0
1778139385.7756,5.2268,278,0.0013,0.0,0.000,0
1778139385.7842,5.2354,497,0.0023,0.0,0.000,0
1778139385.7963,5.2474,-690,-0.0032,0.0,0.000,0
1778139385.8048,5.2559,784,0.0037,0.0,0.000,0
1778139385.8165,5.2677,-441,-0.0021,0.0,0.000,0
1778139385.8254,5.2765,132,0.0006,0.0,0.000,0
1778139385.8369,5.2880,515,0.0024,0.0,0.000,0
1778139385.8454,5.2965,-626,-0.0029,0.0,0.000,0
1778139385.8540,5.3051,856,0.0040,0.0,0.000,0
1778139385.8659,5.3171,-380,-0.0018,0.0,0.000,0
1778139385.8745,5.3257,127,0.0006,0.0,0.000,0
1778139385.8862,5.3373,489,0.0023,0.0,0.000,0
1778139385.8949,5.3461,-497,-0.0023,0.0,0.000,0
1778139385.9066,5.3577,993,0.0046,0.0,0.000,0
1778139385.9153,5.3665,-349,-0.0016,0.0,0.000,0
1778139385.9236,5.3748,362,0.0017,0.0,0.000,0
1778139385.9355,5.3867,586,0.0027,0.0,0.000,0
1778139385.9473,5.3985,-533,-0.0025,0.0,0.000,0
1778139385.9558,5.4070,894,0.0042,0.0,0.000,0
1778139385.9645,5.4157,-447,-0.0021,0.0,0.000,0
1778139385.9762,5.4273,252,0.0012,0.0,0.000,0
1778139385.9846,5.4358,495,0.0023,0.0,0.000,0
1778139385.9968,5.4479,-539,-0.0025,0.0,0.000,0
1778139386.0056,5.4568,809,0.0038,0.0,0.000,0
1778139386.0138,5.4650,-593,-0.0028,0.0,0.000,0
1778139386.0255,5.4767,217,0.0010,0.0,0.000,0
1778139386.0341,5.4853,563,0.0026,0.0,0.000,0
1778139386.0462,5.4973,-636,-0.0030,0.0,0.000,0
1778139386.0546,5.5058,914,0.0043,0.0,0.000,0
1778139386.0664,5.5176,-285,-0.0013,0.0,0.000,0
1778139386.0752,5.5263,122,0.0006,0.0,0.000,0
1778139386.0870,5.5381,676,0.0031,0.0,0.000,0
1778139386.0955,5.5466,-655,-0.0031,0.0,0.000,0
1778139386.1072,5.5584,757,0.0035,0.0,0.000,0
1778139386.1161,5.5672,-136,-0.0006,0.0,0.000,0
1778139386.1240,5.5751,14,0.0001,0.0,0.000,0
1778139386.1361,5.5872,724,0.0034,0.0,0.000,0
1778139386.1449,5.5961,-568,-0.0026,0.0,0.000,0
1778139386.1568,5.6079,845,0.0039,0.0,0.000,0
1778139386.1652,5.6163,-72,-0.0003,0.0,0.000,0
1778139386.1773,5.6284,-344,-0.0016,0.0,0.000,0
1778139386.1854,5.6366,524,0.0024,0.0,0.000,0
1778139386.1972,5.6484,-529,-0.0025,0.0,0.000,0
1778139386.2061,5.6572,778,0.0036,0.0,0.000,0
1778139386.2178,5.6689,-74,-0.0003,0.0,0.000,0
1778139386.2263,5.6774,42,0.0002,0.0,0.000,0
1778139386.2349,5.6860,667,0.0031,0.0,0.000,0
1778139386.2466,5.6978,-550,-0.0026,0.0,0.000,0
1778139386.2554,5.7066,832,0.0039,0.0,0.000,0
1778139386.2672,5.7183,-284,-0.0013,0.0,0.000,0
1778139386.2760,5.7271,-354,-0.0016,0.0,0.000,0
1778139386.2878,5.7390,773,0.0036,0.0,0.000,0
1778139386.2964,5.7476,-593,-0.0028,0.0,0.000,0
1778139386.3083,5.7595,207,0.0010,0.0,0.000,0
1778139386.3201,5.7712,522,0.0024,0.0,0.000,0
1778139386.3290,5.7801,-576,-0.0027,0.0,0.000,0
1778139386.3407,5.7918,818,0.0038,0.0,0.000,0
1778139386.3494,5.8006,-61,-0.0003,0.0,0.000,0
1778139386.3578,5.8090,232,0.0011,0.0,0.000,0
1778139386.3695,5.8206,579,0.0027,0.0,0.000,0
1778139386.3783,5.8295,-511,-0.0024,0.0,0.000,0
1778139386.3901,5.8412,732,0.0034,0.0,0.000,0
1778139386.3986,5.8497,-429,-0.0020,0.0,0.000,0
1778139386.4103,5.8615,58,0.0003,0.0,0.000,0
1778139386.4188,5.8700,517,0.0024,0.0,0.000,0
1778139386.4307,5.8818,-584,-0.0027,0.0,0.000,0
1778139386.4392,5.8903,848,0.0039,0.0,0.000,0
1778139386.4479,5.8991,-423,-0.0020,0.0,0.000,0
1778139386.4598,5.9109,61,0.0003,0.0,0.000,0
1778139386.4684,5.9195,657,0.0031,0.0,0.000,0
1778139386.4800,5.9312,-568,-0.0026,0.0,0.000,0
1778139386.4885,5.9397,753,0.0035,0.0,0.000,0
1778139386.5005,5.9516,-203,-0.0009,0.0,0.000,0
1778139386.5090,5.9601,-326,-0.0015,0.0,0.000,0
1778139386.5209,5.9721,749,0.0035,0.0,0.000,0
1778139386.5293,5.9804,-691,-0.0032,0.0,0.000,0
1778139386.5375,5.9887,803,0.0037,0.0,0.000,0
1778139386.5496,6.0007,7,0.0000,0.0,0.000,0
1778139386.5618,6.0130,-262,-0.0012,0.0,0.000,0
