timestamp_s,elapsed_s,lc_raw,lc_mv,enc_deg,enc_rev,enc_rpm
1778140120.6638,1.8609,944,0.0044,0.0,0.000,0
1778140120.6757,1.8728,430,0.0020,0.0,0.000,0
1778140120.6842,1.8813,-18,-0.0001,0.0,0.000,0
1778140120.6927,1.8898,1106,0.0052,0.0,0.000,0
1778140120.7048,1.9019,-262,-0.0012,0.0,0.000,0
1778140120.7165,1.9136,658,0.0031,0.0,0.000,0
1778140120.7250,1.9221,356,0.0017,0.0,0.000,0
1778140120.7334,1.9305,-153,-0.0007,0.0,0.000,0
1778140120.7456,1.9427,1199,0.0056,0.0,0.000,0
1778140120.7574,1.9545,-33,-0.0002,0.0,0.000,0
1778140120.7661,1.9632,372,0.0017,0.0,0.000,0
1778140120.7744,1.9715,457,0.0021,0.0,0.000,0
1778140120.7862,1.9833,-219,-0.0010,0.0,0.000,0
1778140120.7951,1.9922,1177,0.0055,0.0,0.000,0
1778140120.8069,2.0040,-100,-0.0005,0.0,0.000,0
1778140120.8153,2.0124,656,0.0031,0.0,0.000,0
1778140120.8270,2.0241,964,0.0045,0.0,0.000,0
1778140120.8356,2.0327,-296,-0.0014,0.0,0.000,0
1778140120.8443,2.0414,1143,0.0053,0.0,0.000,0
1778140120.8560,2.0531,-250,-0.0012,0.0,0.000,0
1778140120.8648,2.0619,605,0.0028,0.0,0.000,0
1778140120.8765,2.0736,899,0.0042,0.0,0.000,0
1778140120.8848,2.0819,-233,-0.0011,0.0,0.000,0
1778140120.8934,2.0905,997,0.0046,0.0,0.000,0
1778140120.9052,2.1023,-314,-0.0015,0.0,0.000,0
1778140120.9139,2.1110,554,0.0026,0.0,0.000,0
1778140120.9257,2.1228,933,0.0043,0.0,0.000,0
1778140120.9377,2.1348,-148,-0.0007,0.0,0.000,0
1778140120.9461,2.1432,1280,0.0060,0.0,0.000,0
1778140120.9545,2.1516,-210,-0.0010,0.0,0.000,0
1778140120.9664,2.1635,659,0.0031,0.0,0.000,0
1778140120.9751,2.1722,869,0.0040,0.0,0.000,0
1778140120.9833,2.1804,-297,-0.0014,0.0,0.000,0
1778140120.9952,2.1923,1143,0.0053,0.0,0.000,0
1778140121.0073,2.2044,-22,-0.0001,0.0,0.000,0
1778140121.0161,2.2132,384,0.0018,0.0,0.000,0
1778140121.0246,2.2217,907,0.0042,0.0,0.000,0
1778140121.0364,2.2335,-296,-0.0014,0.0,0.000,0
1778140121.0450,2.2421,1124,0.0052,0.0,0.000,0
1778140121.0570,2.2541,90,0.0004,0.0,0.000,0
1778140121.0651,2.2622,493,0.0023,0.0,0.000,0
1778140121.0770,2.2741,910,0.0042,0.0,0.000,0
1778140121.0858,2.2829,-295,-0.0014,0.0,0.000,0
1778140121.0975,2.2946,995,0.0046,0.0,0.000,0
1778140121.1064,2.3035,266,0.0012,0.0,0.000,0
1778140121.1147,2.3118,252,0.0012,0.0,0.000,0
1778140121.1264,2.3235,997,0.0046,0.0,0.000,0
1778140121.1350,2.3321,-308,-0.0014,0.0,0.000,0
1778140121.1470,2.3441,1036,0.0048,0.0,0.000,0
1778140121.1556,2.3527,-94,-0.0004,0.0,0.000,0
1778140121.1672,2.3643,330,0.0015,0.0,0.000,0
1778140121.1761,2.3732,992,0.0046,0.0,0.000,0
1778140121.1876,2.3847,-292,-0.0014,0.0,0.000,0
1778140121.1962,2.3932,1110,0.0052,0.0,0.000,0
1778140121.2048,2.4019,-22,-0.0001,0.0,0.000,0
1778140121.2167,2.4138,316,0.0015,0.0,0.000,0
1778140121.2254,2.4225,1085,0.0051,0.0,0.000,0
1778140121.2369,2.4340,-229,-0.0011,0.0,0.000,0
1778140121.2454,2.4425,1171,0.0055,0.0,0.000,0
1778140121.2572,2.4543,27,0.0001,0.0,0.000,0
1778140121.2659,2.4630,341,0.0016,0.0,0.000,0
1778140121.2778,2.4749,1065,0.0050,0.0,0.000,0
1778140121.2862,2.4833,-286,-0.0013,0.0,0.000,0
1778140121.2948,2.4919,1097,0.0051,0.0,0.000,0
1778140121.3069,2.5040,329,0.0015,0.0,0.000,0
1778140121.3186,2.5157,10,0.0000,0.0,0.000,0
1778140121.3271,2.5242,991,0.0046,0.0,0.000,0
1778140121.3357,2.5328,-331,-0.0015,0.0,0.000,0
1778140121.3477,2.5448,949,0.0044,0.0,0.000,0
1778140121.3562,2.5533,252,0.0012,0.0,0.000,0
1778140121.3645,2.5616,310,0.0014,0.0,0.000,0
1778140121.3766,2.5737,1000,0.0047,0.0,0.000,0
1778140121.3884,2.5855,-369,-0.0017,0.0,0.000,0
1778140121.3971,2.5942,787,0.0037,0.0,0.000,0
1778140121.4055,2.6026,228,0.0011,0.0,0.000,0
1778140121.4171,2.6142,317,0.0015,0.0,0.000,0
1778140121.4255,2.6226,1053,0.0049,0.0,0.000,0
1778140121.4377,2.6348,-426,-0.0020,0.0,0.000,0
1778140121.4465,2.6436,845,0.0039,0.0,0.000,0
1778140121.4581,2.6552,252,0.0012,0.0,0.000,0
1778140121.4669,2.6640,-78,-0.0004,0.0,0.000,0
1778140121.4753,2.6724,1093,0.0051,0.0,0.000,0
1778140121.4872,2.6843,-393,-0.0018,0.0,0.000,0
1778140121.4956,2.6927,932,0.0043,0.0,0.000,0
1778140121.5075,2.7046,327,0.0015,0.0,0.000,0
1778140121.5160,2.7131,-47,-0.0002,0.0,0.000,0
1778140121.5279,2.7250,1129,0.0053,0.0,0.000,0
1778140121.5362,2.7333,-343,-0.0016,0.0,0.000,0
1778140121.5480,2.7451,1047,0.0049,0.0,0.000,0
1778140121.5568,2.7539,288,0.0013,0.0,0.000,0
1778140121.5685,2.7656,-53,-0.0002,0.0,0.000,0
1778140121.5773,2.7744,1086,0.0051,0.0,0.000,0
1778140121.5856,2.7827,-394,-0.0018,0.0,0.000,0
1778140121.5976,2.7947,765,0.0036,0.0,0.000,0
1778140121.6061,2.8032,448,0.0021,0.0,0.000,0
1778140121.6183,2.8154,-287,-0.0013,0.0,0.000,0
1778140121.6266,2.8237,1123,0.0052,0.0,0.000,0
1778140121.6386,2.8357,-330,-0.0015,0.0,0.000,0
1778140121.6470,2.8441,694,0.0032,0.0,0.000,0
1778140121.6588,2.8559,410,0.0019,0.0,0.000,0
1778140121.6672,2.8643,-73,-0.0003,0.0,0.000,0
1778140121.6791,2.8762,1160,0.0054,0.0,0.000,0
1778140121.6879,2.8850,-269,-0.0013,0.0,0.000,0
1778140121.6996,2.8967,540,0.0025,0.0,0.000,0
1778140121.7079,2.9050,329,0.0015,0.0,0.000,0
1778140121.7167,2.9138,-89,-0.0004,0.0,0.000,0
1778140121.7284,2.9255,1022,0.0048,0.0,0.000,0
1778140121.7371,2.9342,-290,-0.0014,0.0,0.000,0
1778140121.7488,2.9459,874,0.0041,0.0,0.000,0
1778140121.7573,2.9544,592,0.0028,0.0,0.000,0
1778140121.7659,2.9630,-183,-0.0009,0.0,0.000,0
1778140121.7778,2.9749,941,0.0044,0.0,0.000,0
1778140121.7897,2.9868,-231,-0.0011,0.0,0.000,0
1778140121.7981,2.9952,640,0.0030,0.0,0.000,0
1778140121.8072,3.0043,424,0.0020,0.0,0.000,0
1778140121.8189,3.0160,-260,-0.0012,0.0,0.000,0
1778140121.8273,3.0244,1086,0.0051,0.0,0.000,0
1778140121.8355,3.0326,-392,-0.0018,0.0,0.000,0
1778140121.8475,3.0446,810,0.0038,0.0,0.000,0
1778140121.8593,3.0564,489,0.0023,0.0,0.000,0
1778140121.8681,3.0652,-260,-0.0012,0.0,0.000,0
1778140121.8766,3.0737,1137,0.0053,0.0,0.000,0
1778140121.8886,3.0857,-182,-0.0008,0.0,0.000,0
1778140121.8970,3.0941,640,0.0030,0.0,0.000,0
1778140121.9091,3.1062,899,0.0042,0.0,0.000,0
1778140121.9174,3.1145,-206,-0.0010,0.0,0.000,0
1778140121.9293,3.1264,1148,0.0053,0.0,0.000,0
1778140121.9378,3.1349,-112,-0.0005,0.0,0.000,0
1778140121.9496,3.1467,473,0.0022,0.0,0.000,0
1778140121.9586,3.1557,1039,0.0048,0.0,0.000,0
1778140121.9699,3.1670,-277,-0.0013,0.0,0.000,0
1778140121.9787,3.1758,1112,0.0052,0.0,0.000,0
1778140121.9905,3.1876,-18,-0.0001,0.0,0.000,0
1778140121.9989,3.1960,420,0.0020,0.0,0.000,0
1778140122.0076,3.2047,591,0.0028,0.0,0.000,0
1778140122.0193,3.2164,-226,-0.0011,0.0,0.000,0
1778140122.0281,3.2252,1144,0.0053,0.0,0.000,0
1778140122.0399,3.2370,81,0.0004,0.0,0.000,0
1778140122.0487,3.2458,529,0.0025,0.0,0.000,0
1778140122.0567,3.2538,549,0.0026,0.0,0.000,0
1778140122.0687,3.2658,-188,-0.0009,0.0,0.000,0
1778140122.0772,3.2743,1158,0.0054,0.0,0.000,0
1778140122.0892,3.2863,23,0.0001,0.0,0.000,0
1778140122.1010,3.2981,211,0.0010,0.0,0.000,0
1778140122.1096,3.3067,1123,0.0052,0.0,0.000,0
1778140122.1216,3.3187,-379,-0.0018,0.0,0.000,0
1778140122.1304,3.3275,729,0.0034,0.0,0.000,0
1778140122.1422,3.3393,510,0.0024,0.0,0.000,0
1778140122.1510,3.3481,-222,-0.0010,0.0,0.000,0
1778140122.1627,3.3598,1160,0.0054,0.0,0.000,0
1778140122.1711,3.3682,-173,-0.0008,0.0,0.000,0
1778140122.1794,3.3765,736,0.0034,0.0,0.000,0
1778140122.1917,3.3888,699,0.0033,0.0,0.000,0
1778140122.1999,3.3970,-290,-0.0014,0.0,0.000,0
1778140122.2123,3.4094,1112,0.0052,0.0,0.000,0
1778140122.2202,3.4173,-153,-0.0007,0.0,0.000,0
1778140122.2321,3.4292,698,0.0033,0.0,0.000,0
1778140122.2407,3.4378,709,0.0033,0.0,0.000,0
1778140122.2527,3.4498,-205,-0.0010,0.0,0.000,0
1778140122.2611,3.4582,1101,0.0051,0.0,0.000,0
1778140122.2697,3.4668,-62,-0.0003,0.0,0.000,0
1778140122.2817,3.4788,467,0.0022,0.0,0.000,0
1778140122.2902,3.4873,683,0.0032,0.0,0.000,0
1778140122.3021,3.4992,-157,-0.0007,0.0,0.000,0
1778140122.3108,3.5079,1150,0.0054,0.0,0.000,0
1778140122.3225,3.5196,8,0.0000,0.0,0.000,0
1778140122.3309,3.5280,144,0.0007,0.0,0.000,0
1778140122.3430,3.5401,913,0.0043,0.0,0.000,0
1778140122.3513,3.5484,-204,-0.0009,0.0,0.000,0
1778140122.3632,3.5603,1100,0.0051,0.0,0.000,0
1778140122.3729,3.5700,-8,-0.0000,0.0,0.000,0
1778140122.3838,3.5809,166,0.0008,0.0,0.000,0
1778140122.3924,3.5895,912,0.0042,0.0,0.000,0
1778140122.4008,3.5979,-219,-0.0010,0.0,0.000,0
1778140122.4125,3.6096,1169,0.0054,0.0,0.000,0
1778140122.4210,3.6181,111,0.0005,0.0,0.000,0
1778140122.4330,3.6301,445,0.0021,0.0,0.000,0
1778140122.4430,3.6401,877,0.0041,0.0,0.000,0
1778140122.4534,3.6505,-399,-0.0019,0.0,0.000,0
1778140122.4621,3.6592,1114,0.0052,0.0,0.000,0
1778140122.4738,3.6709,58,0.0003,0.0,0.000,0
1778140122.4825,3.6796,111,0.0005,0.0,0.000,0
1778140122.4943,3.6914,1123,0.0052,0.0,0.000,0
1778140122.5032,3.7003,-388,-0.0018,0.0,0.000,0
1778140122.5149,3.7120,750,0.0035,0.0,0.000,0
1778140122.5232,3.7203,170,0.0008,0.0,0.000,0
1778140122.5318,3.7289,173,0.0008,0.0,0.000,0
1778140122.5436,3.7407,1153,0.0054,0.0,0.000,0
1778140122.5522,3.7493,-495,-0.0023,0.0,0.000,0
1778140122.5640,3.7611,963,0.0045,0.0,0.000,0
1778140122.5726,3.7697,357,0.0017,0.0,0.000,0
1778140122.5810,3.7781,117,0.0005,0.0,0.000,0
1778140122.5928,3.7899,970,0.0045,0.0,0.000,0
1778140122.6015,3.7986,-314,-0.0015,0.0,0.000,0
1778140122.6134,3.8105,972,0.0045,0.0,0.000,0
1778140122.6220,3.8191,293,0.0014,0.0,0.000,0
1778140122.6336,3.8307,100,0.0005,0.0,0.000,0
1778140122.6424,3.8395,1010,0.0047,0.0,0.000,0
1778140122.6540,3.8511,-324,-0.0015,0.0,0.000,0
1778140122.6627,3.8598,994,0.0046,0.0,0.000,0
1778140122.6747,3.8718,373,0.0017,0.0,0.000,0
1778140122.6834,3.8805,-127,-0.0006,0.0,0.000,0
1778140122.6917,3.8888,967,0.0045,0.0,0.000,0
1778140122.7034,3.9005,-340,-0.0016,0.0,0.000,0
1778140122.7122,3.9093,960,0.0045,0.0,0.000,0
1778140122.7240,3.9211,390,0.0018,0.0,0.000,0
1778140122.7324,3.9295,92,0.0004,0.0,0.000,0
1778140122.7442,3.9413,994,0.0046,0.0,0.000,0
1778140122.7528,3.9499,-272,-0.0013,0.0,0.000,0
1778140122.7613,3.9584,940,0.0044,0.0,0.000,0
1778140122.7730,3.9701,160,0.0007,0.0,0.000,0
1778140122.7816,3.9787,66,0.0003,0.0,0.000,0
1778140122.7936,3.9907,1052,0.0049,0.0,0.000,0
1778140122.8022,3.9993,-242,-0.0011,0.0,0.000,0
1778140122.8139,4.0110,969,0.0045,0.0,0.000,0
1778140122.8229,4.0200,407,0.0019,0.0,0.000,0
1778140122.8345,4.0316,-166,-0.0008,0.0,0.000,0
1778140122.8433,4.0404,1141,0.0053,0.0,0.000,0
1778140122.8552,4.0523,-226,-0.0011,0.0,0.000,0
1778140122.8636,4.0607,625,0.0029,0.0,0.000,0
1778140122.8717,4.0688,322,0.0015,0.0,0.000,0
1778140122.8837,4.0808,-146,-0.0007,0.0,0.000,0
1778140122.8956,4.0927,1154,0.0054,0.0,0.000,0
1778140122.9041,4.1012,-209,-0.0010,0.0,0.000,0
1778140122.9127,4.1098,640,0.0030,0.0,0.000,0
1778140122.9245,4.1216,294,0.0014,0.0,0.000,0
1778140122.9333,4.1304,-94,-0.0004,0.0,0.000,0
1778140122.9416,4.1387,1097,0.0051,0.0,0.000,0
1778140122.9536,4.1507,-269,-0.0013,0.0,0.000,0
1778140122.9653,4.1624,565,0.0026,0.0,0.000,0
1778140122.9742,4.1713,720,0.0034,0.0,0.000,0
1778140122.9824,4.1795,-67,-0.0003,0.0,0.000,0
1778140122.9944,4.1915,1175,0.0055,0.0,0.000,0
1778140123.0062,4.2033,-130,-0.0006,0.0,0.000,0
1778140123.0150,4.2121,411,0.0019,0.0,0.000,0
1778140123.0268,4.2239,943,0.0044,0.0,0.000,0
1778140123.0353,4.2324,-224,-0.0010,0.0,0.000,0
1778140123.0438,4.2409,1273,0.0059,0.0,0.000,0
1778140123.0556,4.2527,-224,-0.0010,0.0,0.000,0
1778140123.0645,4.2616,524,0.0024,0.0,0.000,0
1778140123.0759,4.2730,772,0.0036,0.0,0.000,0
1778140123.0847,4.2818,-258,-0.0012,0.0,0.000,0
1778140123.0965,4.2936,1020,0.0047,0.0,0.000,0
1778140123.1050,4.3021,-164,-0.0008,0.0,0.000,0
1778140123.1136,4.3107,621,0.0029,0.0,0.000,0
1778140123.1254,4.3225,740,0.0034,0.0,0.000,0
1778140123.1341,4.3312,-261,-0.0012,0.0,0.000,0
1778140123.1459,4.3430,1123,0.0052,0.0,0.000,0
1778140123.1542,4.3513,-136,-0.0006,0.0,0.000,0
1778140123.1626,4.3597,630,0.0029,0.0,0.000,0
1778140123.1747,4.3718,831,0.0039,0.0,0.000,0
1778140123.1831,4.3802,-165,-0.0008,0.0,0.000,0
1778140123.1953,4.3924,1009,0.0047,0.0,0.000,0
1778140123.2036,4.4007,-95,-0.0004,0.0,0.000,0
1778140123.2152,4.4123,635,0.0030,0.0,0.000,0
1778140123.2238,4.4209,834,0.0039,0.0,0.000,0
1778140123.2358,4.4329,-286,-0.0013,0.0,0.000,0
1778140123.2443,4.4414,1020,0.0047,0.0,0.000,0
1778140123.2561,4.4532,-115,-0.0005,0.0,0.000,0
1778140123.2649,4.4620,523,0.0024,0.0,0.000,0
1778140123.2732,4.4703,766,0.0036,0.0,0.000,0
1778140123.2850,4.4821,-178,-0.0008,0.0,0.000,0
1778140123.2935,4.4906,1201,0.0056,0.0,0.000,0
1778140123.3057,4.5028,-117,-0.0005,0.0,0.000,0
1778140123.3141,4.5112,380,0.0018,0.0,0.000,0
1778140123.3261,4.5232,919,0.0043,0.0,0.000,0
1778140123.3345,4.5316,-263,-0.0012,0.0,0.000,0
1778140123.3463,4.5434,1118,0.0052,0.0,0.000,0
1778140123.3552,4.5523,191,0.0009,0.0,0.000,0
1778140123.3669,4.5640,83,0.0004,0.0,0.000,0
1778140123.3753,4.5724,952,0.0044,0.0,0.000,0
1778140123.3873,4.5844,-383,-0.0018,0.0,0.000,0
1778140123.3956,4.5927,1012,0.0047,0.0,0.000,0
1778140123.4042,4.6013,213,0.0010,0.0,0.000,0
1778140123.4161,4.6132,340,0.0016,0.0,0.000,0
1778140123.4245,4.6216,1032,0.0048,0.0,0.000,0
1778140123.4366,4.6337,-489,-0.0023,0.0,0.000,0
1778140123.4451,4.6422,780,0.0036,0.0,0.000,0
1778140123.4570,4.6541,239,0.0011,0.0,0.000,0
1778140123.4655,4.6626,18,0.0001,0.0,0.000,0
1778140123.4775,4.6746,1011,0.0047,0.0,0.000,0
1778140123.4862,4.6833,-363,-0.0017,0.0,0.000,0
1778140123.4945,4.6916,892,0.0042,0.0,0.000,0
1778140123.5063,4.7034,175,0.0008,0.0,0.000,0
1778140123.5149,4.7120,36,0.0002,0.0,0.000,0
1778140123.5269,4.7240,987,0.0046,0.0,0.000,0
1778140123.5354,4.7325,-407,-0.0019,0.0,0.000,0
1778140123.5471,4.7442,913,0.0043,0.0,0.000,0
1778140123.5560,4.7531,350,0.0016,0.0,0.000,0
1778140123.5674,4.7645,-57,-0.0003,0.0,0.000,0
1778140123.5764,4.7735,1121,0.0052,0.0,0.000,0
1778140123.5846,4.7817,-356,-0.0017,0.0,0.000,0
1778140123.5965,4.7936,783,0.0036,0.0,0.000,0
1778140123.6050,4.8021,375,0.0017,0.0,0.000,0
1778140123.6171,4.8142,-233,-0.0011,0.0,0.000,0
1778140123.6254,4.8225,949,0.0044,0.0,0.000,0
1778140123.6371,4.8342,-426,-0.0020,0.0,0.000,0
1778140123.6459,4.8430,832,0.0039,0.0,0.000,0
1778140123.6578,4.8549,480,0.0022,0.0,0.000,0
1778140123.6661,4.8632,34,0.0002,0.0,0.000,0
1778140123.6748,4.8719,1057,0.0049,0.0,0.000,0
1778140123.6865,4.8836,-302,-0.0014,0.0,0.000,0
1778140123.6952,4.8923,884,0.0041,0.0,0.000,0
1778140123.7072,4.9043,432,0.0020,0.0,0.000,0
1778140123.7156,4.9127,-17,-0.0001,0.0,0.000,0
1778140123.7274,4.9245,1113,0.0052,0.0,0.000,0
1778140123.7361,4.9332,-254,-0.0012,0.0,0.000,0
1778140123.7476,4.9447,749,0.0035,0.0,0.000,0
1778140123.7562,4.9533,251,0.0012,0.0,0.000,0
1778140123.7648,4.9619,-85,-0.0004,0.0,0.000,0
1778140123.7765,4.9736,1009,0.0047,0.0,0.000,0
1778140123.7853,4.9824,-237,-0.0011,0.0,0.000,0
1778140123.7935,4.9906,1081,0.0050,0.0,0.000,0
1778140123.8055,5.0026,258,0.0012,0.0,0.000,0
1778140123.8174,5.0145,-11,-0.0001,0.0,0.000,0
1778140123.8262,5.0233,954,0.0044,0.0,0.000,0
1778140123.8380,5.0351,-175,-0.0008,0.0,0.000,0
1778140123.8468,5.0439,647,0.0030,0.0,0.000,0
1778140123.8549,5.0520,355,0.0017,0.0,0.000,0
1778140123.8670,5.0641,-272,-0.0013,0.0,0.000,0
1778140123.8788,5.0759,1208,0.0056,0.0,0.000,0
1778140123.8871,5.0842,-305,-0.0014,0.0,0.000,0
1778140123.8960,5.0931,570,0.0027,0.0,0.000,0
1778140123.9079,5.1050,800,0.0037,0.0,0.000,0
1778140123.9165,5.1136,-247,-0.0012,0.0,0.000,0
1778140123.9279,5.1250,1012,0.0047,0.0,0.000,0
1778140123.9367,5.1338,-231,-0.0011,0.0,0.000,0
1778140123.9485,5.1456,508,0.0024,0.0,0.000,0
1778140123.9572,5.1543,918,0.0043,0.0,0.000,0
1778140123.9656,5.1627,-181,-0.0008,0.0,0.000,0
1778140123.9773,5.1744,1001,0.0047,0.0,0.000,0
1778140123.9860,5.1831,-299,-0.0014,0.0,0.000,0
1778140123.9978,5.1949,587,0.0027,0.0,0.000,0
1778140124.0064,5.2035,771,0.0036,0.0,0.000,0
1778140124.0184,5.2155,-313,-0.0015,0.0,0.000,0
1778140124.0270,5.2241,992,0.0046,0.0,0.000,0
1778140124.0390,5.2361,102,0.0005,0.0,0.000,0
1778140124.0509,5.2480,-100,-0.0005,0.0,0.000,0
1778140124.0596,5.2567,1069,0.0050,0.0,0.000,0
1778140124.0714,5.2685,-281,-0.0013,0.0,0.000,0
1778140124.0801,5.2772,572,0.0027,0.0,0.000,0
1778140124.0884,5.2855,453,0.0021,0.0,0.000,0
1778140124.1002,5.2973,-45,-0.0002,0.0,0.000,0
1778140124.1090,5.3061,1028,0.0048,0.0,0.000,0
1778140124.1207,5.3178,-371,-0.0017,0.0,0.000,0
1778140124.1294,5.3265,591,0.0028,0.0,0.000,0
1778140124.1411,5.3382,405,0.0019,0.0,0.000,0
1778140124.1496,5.3467,-48,-0.0002,0.0,0.000,0
1778140124.1581,5.3552,1108,0.0052,0.0,0.000,0
1778140124.1702,5.3673,-309,-0.0014,0.0,0.000,0
1778140124.1786,5.3757,782,0.0036,0.0,0.000,0
1778140124.1905,5.3876,414,0.0019,0.0,0.000,0
1778140124.1990,5.3961,-292,-0.0014,0.0,0.000,0
1778140124.2107,5.4078,1049,0.0049,0.0,0.000,0
1778140124.2195,5.4166,-298,-0.0014,0.0,0.000,0
1778140124.2313,5.4284,573,0.0027,0.0,0.000,0
1778140124.2400,5.4371,1003,0.0047,0.0,0.000,0
1778140124.2519,5.4490,-416,-0.0019,0.0,0.000,0
1778140124.2605,5.4576,1119,0.0052,0.0,0.000,0
1778140124.2687,5.4658,-384,-0.0018,0.0,0.000,0
1778140124.2807,5.4778,599,0.0028,0.0,0.000,0
1778140124.2925,5.4896,912,0.0042,0.0,0.000,0
1778140124.3013,5.4984,-325,-0.0015,0.0,0.000,0
1778140124.3096,5.5067,1142,0.0053,0.0,0.000,0
1778140124.3212,5.5183,-234,-0.0011,0.0,0.000,0
1778140124.3301,5.5272,522,0.0024,0.0,0.000,0
1778140124.3419,5.5390,978,0.0046,0.0,0.000,0
1778140124.3503,5.5474,-168,-0.0008,0.0,0.000,0
1778140124.3621,5.5592,1127,0.0052,0.0,0.000,0
1778140124.3707,5.5678,14,0.0001,0.0,0.000,0
1778140124.3793,5.5764,514,0.0024,0.0,0.000,0
1778140124.3913,5.5884,841,0.0039,0.0,0.000,0
1778140124.3997,5.5968,-324,-0.0015,0.0,0.000,0
1778140124.4118,5.6089,999,0.0047,0.0,0.000,0
1778140124.4236,5.6207,212,0.0010,0.0,0.000,0
1778140124.4324,5.6295,-118,-0.0005,0.0,0.000,0
1778140124.4407,5.6378,895,0.0042,0.0,0.000,0
1778140124.4523,5.6494,-275,-0.0013,0.0,0.000,0
1778140124.4610,5.6581,1140,0.0053,0.0,0.000,0
1778140124.4729,5.6700,251,0.0012,0.0,0.000,0
1778140124.4814,5.6785,281,0.0013,0.0,0.000,0
1778140124.4932,5.6903,1024,0.0048,0.0,0.000,0
1778140124.5018,5.6989,-297,-0.0014,0.0,0.000,0
1778140124.5104,5.7075,1053,0.0049,0.0,0.000,0
1778140124.5220,5.7191,50,0.0002,0.0,0.000,0
1778140124.5308,5.7279,243,0.0011,0.0,0.000,0
1778140124.5427,5.7398,1048,0.0049,0.0,0.000,0
1778140124.5512,5.7483,-279,-0.0013,0.0,0.000,0
1778140124.5596,5.7567,1142,0.0053,0.0,0.000,0
1778140124.5714,5.7685,81,0.0004,0.0,0.000,0
1778140124.5800,5.7771,317,0.0015,0.0,0.000,0
1778140124.5921,5.7892,1037,0.0048,0.0,0.000,0
1778140124.6039,5.8010,-339,-0.0016,0.0,0.000,0
1778140124.6120,5.8091,1186,0.0055,0.0,0.000,0
1778140124.6208,5.8179,54,0.0003,0.0,0.000,0
1778140124.6326,5.8297,291,0.0014,0.0,0.000,0
1778140124.6415,5.8386,1049,0.0049,0.0,0.000,0
1778140124.6529,5.8500,-295,-0.0014,0.0,0.000,0
1778140124.6617,5.8588,1038,0.0048,0.0,0.000,0
1778140124.6700,5.8671,47,0.0002,0.0,0.000,0
1778140124.6820,5.8791,173,0.0008,0.0,0.000,0
1778140124.6905,5.8876,1019,0.0047,0.0,0.000,0
1778140124.7023,5.8994,-290,-0.0014,0.0,0.000,0
1778140124.7111,5.9082,1011,0.0047,0.0,0.000,0
1778140124.7229,5.9200,257,0.0012,0.0,0.000,0
1778140124.7311,5.9282,343,0.0016,0.0,0.000,0
1778140124.7432,5.9403,1086,0.0051,0.0,0.000,0
1778140124.7516,5.9487,-331,-0.0015,0.0,0.000,0
1778140124.7636,5.9607,805,0.0037,0.0,0.000,0
1778140124.7720,5.9691,587,0.0027,0.0,0.000,0
1778140124.7840,5.9811,-143,-0.0007,0.0,0.000,0
1778140124.7923,5.9894,968,0.0045,0.0,0.000,0
1778140124.8007,5.9978,-332,-0.0015,0.0,0.000,0
1778140124.8129,6.0100,776,0.0036,0.0,0.000,0
